,sentiment,city,country,region
5031,positive,Riyadh,Saudi Arabia,Gulf
5032,negative,Salt,Jordan,Levant
5033,neutral,Riyadh,Saudi Arabia,Gulf
5034,neutral,Riyadh,Saudi Arabia,Gulf
5035,neutral,Riyadh,Saudi Arabia,Gulf
5036,negative,Riyadh,Saudi Arabia,Gulf
5037,neutral,Riyadh,Saudi Arabia,Gulf
5038,neutral,Riyadh,Saudi Arabia,Gulf
5039,neutral,Riyadh,Saudi Arabia,Gulf
5040,positive,Riyadh,Saudi Arabia,Gulf
5041,neutral,Riyadh,Saudi Arabia,Gulf
5042,negative,Salt,Jordan,Levant
5043,negative,Riyadh,Saudi Arabia,Gulf
5044,neutral,Riyadh,Saudi Arabia,Gulf
5045,negative,Riyadh,Saudi Arabia,Gulf
5046,positive,Riyadh,Saudi Arabia,Gulf
5047,neutral,Salt,Jordan,Levant
5048,negative,Salt,Jordan,Levant
5049,neutral,Aleppo,Syria,Levant
5050,negative,Rabat,Morocco,Maghreb
5051,neutral,Riyadh,Saudi Arabia,Gulf
5052,neutral,Riyadh,Saudi Arabia,Gulf
5053,neutral,Salt,Saudi Arabia,Gulf
5054,negative,Jeddha,Saudi Arabia,Gulf
5055,neutral,Rabat,Morocco,Maghreb
5056,negative,Rabat,Morocco,Maghreb
5057,negative,Riyadh,Saudi Arabia,Gulf
5058,neutral,Jeddha,Saudi Arabia,Gulf
5059,neutral,Jeddha,Saudi Arabia,Levant
5060,neutral,Riyadh,Saudi Arabia,Gulf
5061,neutral,Riyadh,Saudi Arabia,Gulf
5062,negative,Riyadh,Saudi Arabia,Gulf
5063,neutral,Riyadh,Saudi Arabia,Gulf
5064,negative,Riyadh,Saudi Arabia,Gulf
5065,neutral,Salt,Jordan,Levant
5066,neutral,Khartoum,Sudan,Nile Basin
5067,negative,Riyadh,Saudi Arabia,Gulf
5068,neutral,Riyadh,Saudi Arabia,Gulf
5069,negative,Riyadh,Saudi Arabia,Gulf
5070,negative,Aleppo,Syria,Levant
5071,negative,Riyadh,Saudi Arabia,Gulf
5072,neutral,Salt,Jordan,Levant
5073,negative,Riyadh,Saudi Arabia,Gulf
5074,negative,Riyadh,Saudi Arabia,Gulf
5075,negative,Riyadh,Saudi Arabia,Gulf
5076,neutral,Riyadh,Saudi Arabia,Gulf
5077,positive,Riyadh,Saudi Arabia,Gulf
5078,neutral,Jeddha,Saudi Arabia,Gulf
5079,negative,Riyadh,Saudi Arabia,Gulf
5080,neutral,Riyadh,Saudi Arabia,Gulf
5081,negative,Jeddha,Saudi Arabia,Gulf
5082,neutral,Riyadh,Saudi Arabia,Gulf
5083,neutral,Jeddha,Saudi Arabia,Gulf
5084,neutral,Riyadh,Saudi Arabia,Gulf
5085,neutral,Riyadh,Saudi Arabia,Gulf
5086,neutral,Salt,Jordan,Levant
5087,positive,Riyadh,Saudi Arabia,Gulf
5088,neutral,Aleppo,Syria,Levant
5089,neutral,Salt,Jordan,Levant
5090,neutral,Riyadh,Saudi Arabia,Gulf
5091,negative,Riyadh,Saudi Arabia,Gulf
5092,negative,Khartoum,Sudan,Nile Basin
5093,negative,Jeddha,Saudi Arabia,Gulf
5094,neutral,Riyadh,Saudi Arabia,Gulf
5095,neutral,Riyadh,Saudi Arabia,Gulf
5096,neutral,Riyadh,Saudi Arabia,Gulf
5097,neutral,Jeddha,Saudi Arabia,Gulf
5098,positive,Riyadh,Saudi Arabia,Gulf
5099,neutral,Jeddha,Saudi Arabia,Gulf
5100,neutral,Riyadh,Saudi Arabia,Gulf
5101,positive,Riyadh,Saudi Arabia,Gulf
5102,neutral,Riyadh,Saudi Arabia,Gulf
5103,neutral,Riyadh,Saudi Arabia,Gulf
5104,negative,Salt,Jordan,Levant
5105,neutral,Riyadh,Saudi Arabia,Gulf
5106,negative,Riyadh,Saudi Arabia,Gulf
5107,neutral,Aleppo,Syria,Levant
5108,negative,Jeddha,Saudi Arabia,Gulf
5109,negative,Riyadh,Saudi Arabia,Gulf
5110,negative,Riyadh,Saudi Arabia,Gulf
5111,negative,Riyadh,Saudi Arabia,Gulf
5112,neutral,Salt,Jordan,Levant
5113,negative,Riyadh,Saudi Arabia,Gulf
5114,negative,Khartoum,Sudan,Nile Basin
5115,neutral,Jeddha,Saudi Arabia,Gulf
5116,negative,Jeddha,Saudi Arabia,Gulf
5117,negative,Riyadh,Saudi Arabia,Gulf
5118,neutral,Salt,Jordan,Levant
5119,positive,Riyadh,Saudi Arabia,Gulf
5120,neutral,Riyadh,Saudi Arabia,Gulf
5121,negative,Salt,Jordan,Levant
5122,neutral,Riyadh,Saudi Arabia,Gulf
5123,negative,Riyadh,Saudi Arabia,Gulf
5124,neutral,Riyadh,Saudi Arabia,Gulf
5125,neutral,Riyadh,Saudi Arabia,Gulf
5126,neutral,Jeddha,Saudi Arabia,Gulf
5127,neutral,Riyadh,Saudi Arabia,Gulf
5128,neutral,Riyadh,Saudi Arabia,Gulf
5129,negative,Riyadh,Saudi Arabia,Gulf
5130,neutral,Riyadh,Saudi Arabia,Gulf
5131,neutral,Riyadh,Saudi Arabia,Gulf
5132,neutral,Riyadh,Saudi Arabia,Gulf
5133,negative,Riyadh,Saudi Arabia,Gulf
5134,neutral,Riyadh,Saudi Arabia,Gulf
5135,positive,Riyadh,Saudi Arabia,Gulf
5136,neutral,Salt,Jordan,Levant
5137,negative,Riyadh,Saudi Arabia,Gulf
5138,neutral,Jeddha,Saudi Arabia,Gulf
5139,neutral,Jeddha,Saudi Arabia,Gulf
5140,neutral,Aleppo,Syria,Levant
5141,positive,Riyadh,Saudi Arabia,Gulf
5142,neutral,Aleppo,Syria,Levant
5143,neutral,Jeddha,Saudi Arabia,Gulf
5144,negative,Salt,Jordan,Levant
5145,neutral,Riyadh,Saudi Arabia,Gulf
5146,negative,Salt,Jordan,Levant
5147,positive,Riyadh,Saudi Arabia,Gulf
5148,neutral,Riyadh,Saudi Arabia,Gulf
5149,neutral,Jeddha,Saudi Arabia,Gulf
5150,neutral,Riyadh,Saudi Arabia,Gulf
5151,neutral,Aleppo,Syria,Levant
5152,neutral,Aleppo,Syria,Levant
5153,negative,Salt,Jordan,Levant
5154,negative,Riyadh,Saudi Arabia,Gulf
5155,neutral,Riyadh,Saudi Arabia,Gulf
5156,neutral,Salt,Jordan,Levant
5157,neutral,Riyadh,Saudi Arabia,Gulf
5158,neutral,Aleppo,Syria,Levant
5159,neutral,Riyadh,Saudi Arabia,Gulf
5160,negative,Riyadh,Saudi Arabia,Gulf
5161,neutral,Salt,Jordan,Levant
5162,negative,Riyadh,Saudi Arabia,Gulf
5163,neutral,Riyadh,Saudi Arabia,Gulf
5164,negative,Riyadh,Saudi Arabia,Gulf
5165,negative,Riyadh,Saudi Arabia,Gulf
5166,neutral,Riyadh,Saudi Arabia,Gulf
5167,negative,Riyadh,Saudi Arabia,Gulf
5168,negative,Riyadh,Saudi Arabia,Gulf
5169,negative,Riyadh,Saudi Arabia,Gulf
5170,neutral,Riyadh,Saudi Arabia,Gulf
5171,neutral,Riyadh,Saudi Arabia,Gulf
5172,negative,Riyadh,Saudi Arabia,Gulf
5173,neutral,Jeddha,Saudi Arabia,Gulf
5174,negative,Riyadh,Saudi Arabia,Gulf
5175,neutral,Riyadh,Saudi Arabia,Gulf
5176,neutral,Aleppo,Syria,Levant
5177,neutral,Riyadh,Saudi Arabia,Gulf
5178,neutral,Salt,Jordan,Levant
5179,neutral,Riyadh,Saudi Arabia,Gulf
5180,neutral,Riyadh,Saudi Arabia,Gulf
5181,neutral,Riyadh,Saudi Arabia,Gulf
5182,neutral,Riyadh,Saudi Arabia,Gulf
5183,neutral,Jeddha,Saudi Arabia,Gulf
5184,neutral,Riyadh,Saudi Arabia,Gulf
5185,neutral,Aleppo,Syria,Levant
5186,neutral,Riyadh,Saudi Arabia,Gulf
5187,neutral,Riyadh,Saudi Arabia,Gulf
5188,negative,Riyadh,Saudi Arabia,Gulf
5189,neutral,Jeddha,Saudi Arabia,Gulf
5190,negative,Riyadh,Saudi Arabia,Gulf
5191,negative,Riyadh,Saudi Arabia,Gulf
5192,neutral,Salt,Jordan,Levant
5193,neutral,Salt,Jordan,Levant
5194,neutral,Riyadh,Saudi Arabia,Gulf
5195,neutral,Riyadh,Saudi Arabia,Gulf
5196,neutral,Jeddha,Saudi Arabia,Gulf
5197,positive,Riyadh,Saudi Arabia,Gulf
5198,negative,Riyadh,Saudi Arabia,Gulf
5199,neutral,Aleppo,Syria,Levant
5200,neutral,Rabat,Morocco,Maghreb
5201,negative,Riyadh,Saudi Arabia,Gulf
5202,neutral,Aleppo,Syria,Levant
5203,negative,Riyadh,Saudi Arabia,Gulf
5204,neutral,Jeddha,Saudi Arabia,Gulf
5205,negative,Salt,Jordan,Levant
5206,neutral,Aleppo,Syria,Levant
5207,neutral,Aleppo,Syria,Levant
5208,negative,Rabat,Morocco,Maghreb
5209,neutral,Salt,Jordan,Levant
5210,neutral,Jeddha,Saudi Arabia,Gulf
5211,negative,Jeddha,Saudi Arabia,Levant
5212,neutral,Riyadh,Saudi Arabia,Gulf
5213,negative,Riyadh,Saudi Arabia,Gulf
5214,neutral,Riyadh,Saudi Arabia,Gulf
5215,negative,Jeddha,Saudi Arabia,Gulf
5216,neutral,Jeddha,Saudi Arabia,Levant
5217,neutral,Salt,Jordan,Levant
5218,negative,Riyadh,Saudi Arabia,Gulf
5219,neutral,Aleppo,Syria,Levant
5220,neutral,Salt,Jordan,Levant
5221,neutral,Aleppo,Syria,Levant
5222,neutral,Riyadh,Saudi Arabia,Gulf
5223,neutral,Riyadh,Saudi Arabia,Gulf
5224,negative,Riyadh,Saudi Arabia,Gulf
5225,neutral,Salt,Jordan,Levant
5226,neutral,Aleppo,Syria,Levant
5227,neutral,Aleppo,Syria,Levant
5228,neutral,Riyadh,Saudi Arabia,Gulf
5229,neutral,Riyadh,Saudi Arabia,Gulf
5230,negative,Jeddha,Saudi Arabia,Gulf
5231,negative,Jeddha,Saudi Arabia,Gulf
5232,positive,Salt,Jordan,Levant
5233,positive,Riyadh,Saudi Arabia,Gulf
5234,negative,Riyadh,Saudi Arabia,Gulf
5235,neutral,Riyadh,Saudi Arabia,Gulf
5236,neutral,Aleppo,Syria,Levant
5237,neutral,Riyadh,Saudi Arabia,Gulf
5238,neutral,Jeddha,Saudi Arabia,Gulf
5239,neutral,Riyadh,Saudi Arabia,Gulf
5240,negative,Riyadh,Saudi Arabia,Gulf
5241,negative,Riyadh,Saudi Arabia,Gulf
5242,negative,Salt,Jordan,Levant
5243,neutral,Jeddha,Saudi Arabia,Gulf
5244,negative,Riyadh,Saudi Arabia,Gulf
5245,negative,Riyadh,Saudi Arabia,Gulf
5246,negative,Jeddha,Saudi Arabia,Gulf
5247,neutral,Riyadh,Saudi Arabia,Gulf
5248,neutral,Riyadh,Saudi Arabia,Gulf
5249,neutral,Riyadh,Saudi Arabia,Gulf
5250,negative,Riyadh,Saudi Arabia,Gulf
5251,neutral,Riyadh,Saudi Arabia,Gulf
5252,neutral,Salt,Jordan,Levant
5253,neutral,Salt,Jordan,Levant
5254,negative,Riyadh,Saudi Arabia,Gulf
5255,neutral,Riyadh,Saudi Arabia,Gulf
5256,negative,Riyadh,Saudi Arabia,Gulf
5257,negative,Jeddha,Saudi Arabia,Gulf
5258,neutral,Jeddha,Saudi Arabia,Levant
5259,neutral,Riyadh,Saudi Arabia,Gulf
5260,negative,Riyadh,Saudi Arabia,Gulf
5261,positive,Jeddha,Saudi Arabia,Gulf
5262,neutral,Riyadh,Saudi Arabia,Gulf
5263,neutral,Riyadh,Saudi Arabia,Gulf
5264,neutral,Riyadh,Saudi Arabia,Gulf
5265,neutral,Riyadh,Saudi Arabia,Gulf
5266,neutral,Riyadh,Saudi Arabia,Gulf
5267,neutral,Riyadh,Saudi Arabia,Gulf
5268,neutral,Riyadh,Saudi Arabia,Gulf
5269,neutral,Riyadh,Saudi Arabia,Gulf
5270,negative,Riyadh,Saudi Arabia,Gulf
5271,neutral,Riyadh,Saudi Arabia,Gulf
5272,neutral,Riyadh,Saudi Arabia,Gulf
5273,neutral,Riyadh,Saudi Arabia,Gulf
5274,neutral,Riyadh,Saudi Arabia,Gulf
5275,neutral,Jeddha,Saudi Arabia,Gulf
5276,neutral,Riyadh,Saudi Arabia,Gulf
5277,neutral,Jeddha,Saudi Arabia,Gulf
5278,neutral,Riyadh,Saudi Arabia,Gulf
5279,neutral,Riyadh,Saudi Arabia,Gulf
5280,neutral,Riyadh,Saudi Arabia,Gulf
5281,positive,Riyadh,Saudi Arabia,Gulf
5282,neutral,Riyadh,Saudi Arabia,Gulf
5283,negative,Riyadh,Saudi Arabia,Gulf
5284,neutral,Riyadh,Saudi Arabia,Gulf
5285,neutral,Riyadh,Saudi Arabia,Gulf
5286,neutral,Riyadh,Saudi Arabia,Gulf
5287,neutral,Riyadh,Saudi Arabia,Gulf
5288,negative,Riyadh,Saudi Arabia,Gulf
5289,neutral,Riyadh,Saudi Arabia,Gulf
5290,negative,Riyadh,Saudi Arabia,Gulf
5291,neutral,Riyadh,Saudi Arabia,Gulf
5292,neutral,Aleppo,Syria,Levant
5293,negative,Riyadh,Saudi Arabia,Gulf
5294,neutral,Riyadh,Saudi Arabia,Gulf
5295,neutral,Salt,Saudi Arabia,Gulf
5296,negative,Riyadh,Saudi Arabia,Gulf
5297,neutral,Rabat,Morocco,Maghreb
5298,negative,Riyadh,Saudi Arabia,Gulf
5299,negative,Riyadh,Saudi Arabia,Gulf
5300,negative,Jeddha,Saudi Arabia,Gulf
5301,neutral,Salt,Jordan,Levant
5302,neutral,Aleppo,Syria,Levant
5303,neutral,Riyadh,Saudi Arabia,Gulf
5304,neutral,Riyadh,Saudi Arabia,Gulf
5305,neutral,Salt,Jordan,Levant
5306,neutral,Riyadh,Saudi Arabia,Gulf
5307,negative,Riyadh,Saudi Arabia,Gulf
5308,neutral,Riyadh,Saudi Arabia,Gulf
5309,negative,Riyadh,Saudi Arabia,Gulf
5310,neutral,Riyadh,Saudi Arabia,Gulf
5311,neutral,Riyadh,Saudi Arabia,Gulf
5312,negative,Jeddha,Saudi Arabia,Gulf
5313,negative,Riyadh,Saudi Arabia,Gulf
5314,neutral,Riyadh,Saudi Arabia,Gulf
5315,positive,Jeddha,Saudi Arabia,Gulf
5316,neutral,Riyadh,Saudi Arabia,Gulf
5317,negative,Riyadh,Saudi Arabia,Gulf
5318,negative,Riyadh,Saudi Arabia,Gulf
5319,negative,Salt,Jordan,Levant
5320,negative,Jeddha,Saudi Arabia,Gulf
5321,neutral,Riyadh,Saudi Arabia,Gulf
5322,negative,Jeddha,Saudi Arabia,Gulf
5323,neutral,Riyadh,Saudi Arabia,Gulf
5324,negative,Riyadh,Saudi Arabia,Gulf
5325,neutral,Riyadh,Saudi Arabia,Gulf
5326,neutral,Riyadh,Saudi Arabia,Gulf
5327,negative,Salt,Jordan,Levant
5328,negative,Riyadh,Saudi Arabia,Gulf
5329,neutral,Riyadh,Saudi Arabia,Gulf
5330,neutral,Riyadh,Saudi Arabia,Gulf
5331,negative,Riyadh,Saudi Arabia,Gulf
5332,negative,Salt,Jordan,Levant
5333,negative,Riyadh,Saudi Arabia,Gulf
5334,negative,Riyadh,Saudi Arabia,Gulf
5335,neutral,Riyadh,Saudi Arabia,Gulf
5336,neutral,Riyadh,Saudi Arabia,Gulf
5337,negative,Khartoum,Sudan,Nile Basin
5338,neutral,Jeddha,Saudi Arabia,Gulf
5339,negative,Riyadh,Saudi Arabia,Gulf
5340,negative,Riyadh,Saudi Arabia,Gulf
5341,negative,Riyadh,Saudi Arabia,Gulf
5342,neutral,Salt,Jordan,Levant
5343,negative,Riyadh,Saudi Arabia,Gulf
5344,negative,Jeddha,Saudi Arabia,Gulf
5345,neutral,Riyadh,Saudi Arabia,Gulf
5346,negative,Jeddha,Saudi Arabia,Gulf
5347,neutral,Riyadh,Saudi Arabia,Gulf
5348,neutral,Jeddha,Saudi Arabia,Gulf
5349,neutral,Riyadh,Saudi Arabia,Gulf
5350,neutral,Riyadh,Saudi Arabia,Gulf
5351,negative,Riyadh,Saudi Arabia,Gulf
5352,negative,Jeddha,Saudi Arabia,Gulf
5353,neutral,Salt,Jordan,Levant
5354,neutral,Riyadh,Saudi Arabia,Gulf
5355,neutral,Rabat,Morocco,Maghreb
5356,negative,Salt,Saudi Arabia,Gulf
5357,neutral,Salt,Jordan,Levant
5358,negative,Riyadh,Saudi Arabia,Gulf
5359,negative,Riyadh,Saudi Arabia,Gulf
5360,negative,Jeddha,Saudi Arabia,Gulf
5361,neutral,Riyadh,Saudi Arabia,Gulf
5362,negative,Riyadh,Saudi Arabia,Gulf
5363,negative,Jeddha,Saudi Arabia,Gulf
5364,negative,Salt,Jordan,Levant
5365,neutral,Khartoum,Sudan,Nile Basin
5366,neutral,Riyadh,Saudi Arabia,Gulf
5367,negative,Riyadh,Saudi Arabia,Gulf
5368,neutral,Riyadh,Saudi Arabia,Gulf
5369,negative,Riyadh,Saudi Arabia,Gulf
5370,negative,Riyadh,Saudi Arabia,Gulf
5371,negative,Riyadh,Saudi Arabia,Gulf
5372,negative,Jeddha,Saudi Arabia,Levant
5373,neutral,Riyadh,Saudi Arabia,Gulf
5374,negative,Amman,Syria,Levant
5375,negative,Riyadh,Saudi Arabia,Gulf
5376,neutral,Riyadh,Saudi Arabia,Gulf
5377,negative,Riyadh,Saudi Arabia,Gulf
5378,neutral,Salt,Jordan,Levant
5379,neutral,Riyadh,Saudi Arabia,Gulf
5380,negative,Riyadh,Saudi Arabia,Gulf
5381,neutral,Aleppo,Syria,Levant
5382,neutral,Riyadh,Saudi Arabia,Gulf
5383,neutral,Riyadh,Saudi Arabia,Gulf
5384,neutral,Khartoum,Sudan,Nile Basin
5385,neutral,Riyadh,Saudi Arabia,Gulf
5386,neutral,Jeddha,Saudi Arabia,Levant
5387,negative,Riyadh,Saudi Arabia,Gulf
5388,neutral,Riyadh,Saudi Arabia,Gulf
5389,negative,Riyadh,Saudi Arabia,Gulf
5390,negative,Salt,Jordan,Levant
5391,neutral,Riyadh,Saudi Arabia,Gulf
5392,neutral,Rabat,Morocco,Maghreb
5393,negative,Riyadh,Saudi Arabia,Gulf
5394,neutral,Jeddha,Saudi Arabia,Gulf
5395,neutral,Riyadh,Saudi Arabia,Gulf
5396,neutral,Riyadh,Saudi Arabia,Gulf
5397,negative,Riyadh,Saudi Arabia,Gulf
5398,neutral,Riyadh,Saudi Arabia,Gulf
5399,negative,Riyadh,Saudi Arabia,Gulf
5400,neutral,Jeddha,Saudi Arabia,Gulf
5401,positive,Salt,Jordan,Levant
5402,negative,Jeddha,Saudi Arabia,Gulf
5403,neutral,Riyadh,Saudi Arabia,Gulf
5404,negative,Jeddha,Saudi Arabia,Gulf
5405,neutral,Riyadh,Saudi Arabia,Gulf
5406,neutral,Riyadh,Saudi Arabia,Gulf
5407,negative,Riyadh,Saudi Arabia,Gulf
5408,neutral,Riyadh,Saudi Arabia,Gulf
5409,negative,Riyadh,Saudi Arabia,Gulf
5410,neutral,Riyadh,Saudi Arabia,Gulf
5411,neutral,Riyadh,Saudi Arabia,Gulf
5412,neutral,Riyadh,Saudi Arabia,Gulf
5413,negative,Riyadh,Saudi Arabia,Gulf
5414,negative,Riyadh,Saudi Arabia,Gulf
5415,neutral,Riyadh,Saudi Arabia,Gulf
5416,negative,Riyadh,Saudi Arabia,Gulf
5417,negative,Salt,Jordan,Levant
5418,negative,Riyadh,Saudi Arabia,Gulf
5419,neutral,Riyadh,Saudi Arabia,Gulf
5420,neutral,Riyadh,Saudi Arabia,Gulf
5421,neutral,Riyadh,Saudi Arabia,Gulf
5422,neutral,Riyadh,Saudi Arabia,Gulf
5423,neutral,Riyadh,Saudi Arabia,Gulf
5424,negative,Riyadh,Saudi Arabia,Gulf
5425,negative,Jeddha,Saudi Arabia,Gulf
5426,neutral,Riyadh,Saudi Arabia,Gulf
5427,neutral,Salt,Jordan,Levant
5428,negative,Riyadh,Saudi Arabia,Gulf
5429,neutral,Jeddha,Saudi Arabia,Gulf
5430,neutral,Riyadh,Saudi Arabia,Gulf
5431,negative,Riyadh,Saudi Arabia,Gulf
5432,neutral,Riyadh,Saudi Arabia,Gulf
5433,neutral,Riyadh,Saudi Arabia,Gulf
5434,neutral,Riyadh,Saudi Arabia,Gulf
5435,neutral,Riyadh,Saudi Arabia,Gulf
5436,negative,Riyadh,Saudi Arabia,Gulf
5437,neutral,Salt,Jordan,Levant
5438,neutral,Riyadh,Saudi Arabia,Gulf
5439,negative,Khartoum,Sudan,Nile Basin
5440,negative,Riyadh,Saudi Arabia,Gulf
5441,negative,Riyadh,Saudi Arabia,Gulf
5442,negative,Riyadh,Saudi Arabia,Gulf
5443,negative,Salt,Jordan,Levant
5444,neutral,Riyadh,Saudi Arabia,Gulf
5445,neutral,Riyadh,Saudi Arabia,Gulf
5446,negative,Jeddha,Saudi Arabia,Gulf
5447,negative,Riyadh,Saudi Arabia,Gulf
5448,neutral,Riyadh,Saudi Arabia,Gulf
5449,negative,Salt,Jordan,Levant
5450,negative,Jeddha,Saudi Arabia,Gulf
5451,neutral,Riyadh,Saudi Arabia,Gulf
5452,neutral,Riyadh,Saudi Arabia,Gulf
5453,neutral,Riyadh,Saudi Arabia,Gulf
5454,neutral,Jeddha,Saudi Arabia,Levant
5455,neutral,Riyadh,Saudi Arabia,Gulf
5456,neutral,Salt,Jordan,Levant
5457,negative,Riyadh,Saudi Arabia,Gulf
5458,neutral,Salt,Jordan,Levant
5459,negative,Salt,Jordan,Levant
5460,neutral,Riyadh,Saudi Arabia,Gulf
5461,neutral,Riyadh,Saudi Arabia,Gulf
5462,negative,Salt,Jordan,Levant
5463,neutral,Riyadh,Saudi Arabia,Gulf
5464,neutral,Aleppo,Syria,Levant
5465,negative,Salt,Jordan,Levant
5466,negative,Salt,Jordan,Levant
5467,negative,Riyadh,Saudi Arabia,Gulf
5468,negative,Salt,Jordan,Levant
5469,negative,Salt,Jordan,Levant
5470,negative,Salt,Jordan,Levant
5471,neutral,Riyadh,Saudi Arabia,Gulf
5472,neutral,Riyadh,Saudi Arabia,Gulf
5473,positive,Riyadh,Saudi Arabia,Gulf
5474,neutral,Riyadh,Saudi Arabia,Gulf
5475,negative,Riyadh,Saudi Arabia,Gulf
5476,negative,Riyadh,Saudi Arabia,Gulf
5477,neutral,Riyadh,Saudi Arabia,Gulf
5478,neutral,Khartoum,Sudan,Nile Basin
5479,neutral,Riyadh,Saudi Arabia,Gulf
5480,negative,Riyadh,Saudi Arabia,Gulf
5481,neutral,Riyadh,Saudi Arabia,Gulf
5482,neutral,Riyadh,Saudi Arabia,Gulf
5483,neutral,Riyadh,Saudi Arabia,Gulf
5484,neutral,Riyadh,Saudi Arabia,Gulf
5485,neutral,Aleppo,Syria,Levant
5486,negative,Riyadh,Saudi Arabia,Gulf
5487,neutral,Riyadh,Saudi Arabia,Gulf
5488,negative,Riyadh,Saudi Arabia,Gulf
5489,negative,Jeddha,Saudi Arabia,Gulf
5490,negative,Riyadh,Saudi Arabia,Gulf
5491,neutral,Salt,Jordan,Levant
5492,negative,Riyadh,Saudi Arabia,Gulf
5493,negative,Riyadh,Saudi Arabia,Gulf
5494,negative,Riyadh,Saudi Arabia,Gulf
5495,negative,Riyadh,Saudi Arabia,Gulf
5496,positive,Riyadh,Saudi Arabia,Gulf
5497,negative,Riyadh,Saudi Arabia,Gulf
5498,negative,Jeddha,Saudi Arabia,Gulf
5499,neutral,Rabat,Morocco,Maghreb
5500,negative,Salt,Jordan,Levant
5501,neutral,Rabat,Morocco,Maghreb
5502,neutral,Riyadh,Saudi Arabia,Gulf
5503,neutral,Riyadh,Saudi Arabia,Gulf
5504,neutral,Salt,Saudi Arabia,Gulf
5505,neutral,Salt,Saudi Arabia,Gulf
5506,negative,Salt,Saudi Arabia,Gulf
5507,negative,Riyadh,Saudi Arabia,Gulf
5508,neutral,Riyadh,Saudi Arabia,Gulf
5509,negative,Riyadh,Saudi Arabia,Gulf
5510,neutral,Riyadh,Saudi Arabia,Gulf
5511,negative,Riyadh,Saudi Arabia,Gulf
5512,positive,Rabat,Morocco,Maghreb
5513,negative,Aleppo,Syria,Levant
5514,negative,Riyadh,Saudi Arabia,Gulf
5515,negative,Riyadh,Saudi Arabia,Gulf
5516,neutral,Jeddha,Saudi Arabia,Gulf
5517,negative,Riyadh,Saudi Arabia,Gulf
5518,neutral,Jeddha,Saudi Arabia,Gulf
5519,negative,Khartoum,Sudan,Nile Basin
5520,neutral,Salt,Jordan,Levant
5521,negative,Riyadh,Saudi Arabia,Gulf
5522,negative,Riyadh,Saudi Arabia,Gulf
5523,negative,Salt,Jordan,Levant
5524,negative,Riyadh,Saudi Arabia,Gulf
5525,positive,Riyadh,Saudi Arabia,Gulf
5526,neutral,Khartoum,Sudan,Nile Basin
5527,positive,Riyadh,Saudi Arabia,Gulf
5528,positive,Salt,Jordan,Levant
5529,negative,Aleppo,Syria,Levant
5530,negative,Riyadh,Saudi Arabia,Gulf
5531,neutral,Riyadh,Saudi Arabia,Gulf
5532,neutral,Riyadh,Saudi Arabia,Gulf
5533,neutral,Riyadh,Saudi Arabia,Gulf
5534,negative,Riyadh,Saudi Arabia,Gulf
5535,neutral,Salt,Jordan,Levant
5536,negative,Jeddha,Saudi Arabia,Gulf
5537,neutral,Riyadh,Saudi Arabia,Gulf
5538,negative,Riyadh,Saudi Arabia,Gulf
5539,neutral,Riyadh,Saudi Arabia,Gulf
5540,negative,Riyadh,Saudi Arabia,Gulf
5541,negative,Salt,Jordan,Levant
5542,neutral,Riyadh,Saudi Arabia,Gulf
5543,negative,Riyadh,Saudi Arabia,Gulf
5544,neutral,Jeddha,Saudi Arabia,Gulf
5545,neutral,Riyadh,Saudi Arabia,Gulf
5546,positive,Riyadh,Saudi Arabia,Gulf
5547,neutral,Riyadh,Saudi Arabia,Gulf
5548,neutral,Riyadh,Saudi Arabia,Gulf
5549,neutral,Riyadh,Saudi Arabia,Gulf
5550,neutral,Rabat,Morocco,Maghreb
5551,neutral,Riyadh,Saudi Arabia,Gulf
5552,negative,Riyadh,Saudi Arabia,Gulf
5553,neutral,Salt,Jordan,Levant
5554,neutral,Riyadh,Saudi Arabia,Gulf
5555,negative,Riyadh,Saudi Arabia,Gulf
5556,negative,Salt,Jordan,Levant
5557,neutral,Amman,Syria,Levant
5558,neutral,Riyadh,Saudi Arabia,Gulf
5559,negative,Salt,Jordan,Levant
5560,neutral,Amman,Syria,Levant
5561,neutral,Riyadh,Saudi Arabia,Gulf
5562,negative,Riyadh,Saudi Arabia,Gulf
5563,neutral,Riyadh,Saudi Arabia,Gulf
5564,neutral,Riyadh,Saudi Arabia,Gulf
5565,neutral,Riyadh,Saudi Arabia,Gulf
5566,positive,Riyadh,Saudi Arabia,Gulf
5567,neutral,Riyadh,Saudi Arabia,Gulf
5568,neutral,Riyadh,Saudi Arabia,Gulf
5569,neutral,Riyadh,Saudi Arabia,Gulf
5570,negative,Riyadh,Saudi Arabia,Gulf
5571,negative,Rabat,Morocco,Maghreb
5572,neutral,Riyadh,Saudi Arabia,Gulf
5573,negative,Riyadh,Saudi Arabia,Gulf
5574,negative,Riyadh,Saudi Arabia,Gulf
5575,neutral,Riyadh,Saudi Arabia,Gulf
5576,negative,Khartoum,Sudan,Nile Basin
5577,negative,Riyadh,Saudi Arabia,Gulf
5578,negative,Riyadh,Saudi Arabia,Gulf
5579,neutral,Riyadh,Saudi Arabia,Gulf
5580,positive,Salt,Jordan,Levant
5581,negative,Riyadh,Saudi Arabia,Gulf
5582,neutral,Salt,Jordan,Levant
5583,negative,Riyadh,Saudi Arabia,Gulf
5584,negative,Riyadh,Saudi Arabia,Gulf
5585,neutral,Riyadh,Saudi Arabia,Gulf
