,sentiment,city,country,region
1149,neutral,Riyadh,Saudi Arabia,Gulf
1150,negative,Riyadh,Saudi Arabia,Gulf
1151,negative,Riyadh,Saudi Arabia,Gulf
1152,neutral,Riyadh,Saudi Arabia,Gulf
1153,neutral,Riyadh,Saudi Arabia,Gulf
1154,neutral,Jeddha,Saudi Arabia,Levant
1155,neutral,Jeddha,Saudi Arabia,Levant
1156,neutral,Salt,Jordan,Levant
1157,neutral,Riyadh,Saudi Arabia,Gulf
1158,neutral,Riyadh,Saudi Arabia,Gulf
1159,negative,Riyadh,Saudi Arabia,Gulf
1160,negative,Riyadh,Saudi Arabia,Gulf
1161,neutral,Salt,Jordan,Levant
1162,negative,Riyadh,Saudi Arabia,Gulf
1163,negative,Riyadh,Saudi Arabia,Gulf
1164,neutral,Riyadh,Saudi Arabia,Gulf
1165,negative,Riyadh,Saudi Arabia,Gulf
1166,negative,Riyadh,Saudi Arabia,Gulf
1167,neutral,Riyadh,Saudi Arabia,Gulf
1168,negative,Riyadh,Saudi Arabia,Gulf
1169,negative,Jeddha,Saudi Arabia,Gulf
1170,neutral,Salt,Jordan,Levant
1171,neutral,Khartoum,Sudan,Nile Basin
1172,negative,Riyadh,Saudi Arabia,Gulf
1173,negative,Riyadh,Saudi Arabia,Gulf
1174,negative,Riyadh,Saudi Arabia,Gulf
1175,negative,Riyadh,Saudi Arabia,Gulf
1176,negative,Riyadh,Saudi Arabia,Gulf
1177,positive,Riyadh,Saudi Arabia,Gulf
1178,neutral,Riyadh,Saudi Arabia,Gulf
1179,neutral,Riyadh,Saudi Arabia,Gulf
1180,positive,Riyadh,Saudi Arabia,Gulf
1181,negative,Khartoum,Sudan,Nile Basin
1182,negative,Salt,Jordan,Levant
1183,neutral,Riyadh,Saudi Arabia,Gulf
1184,negative,Riyadh,Saudi Arabia,Gulf
1185,neutral,Riyadh,Saudi Arabia,Gulf
1186,neutral,Riyadh,Saudi Arabia,Gulf
1187,negative,Riyadh,Saudi Arabia,Gulf
1188,negative,Riyadh,Saudi Arabia,Gulf
1189,negative,Jeddha,Saudi Arabia,Levant
1190,neutral,Riyadh,Saudi Arabia,Gulf
1191,neutral,Riyadh,Saudi Arabia,Gulf
1192,neutral,Jeddha,Saudi Arabia,Gulf
1193,neutral,Riyadh,Saudi Arabia,Gulf
1194,positive,Riyadh,Saudi Arabia,Gulf
1195,negative,Riyadh,Saudi Arabia,Gulf
1196,positive,Khartoum,Sudan,Nile Basin
1197,neutral,Salt,Jordan,Levant
1198,neutral,Riyadh,Saudi Arabia,Gulf
1199,neutral,Riyadh,Saudi Arabia,Gulf
1200,negative,Riyadh,Saudi Arabia,Gulf
1201,neutral,Riyadh,Saudi Arabia,Gulf
1202,neutral,Riyadh,Saudi Arabia,Gulf
1203,neutral,Riyadh,Saudi Arabia,Gulf
1204,neutral,Riyadh,Saudi Arabia,Gulf
1205,neutral,Salt,Jordan,Levant
1206,neutral,Riyadh,Saudi Arabia,Gulf
1207,neutral,Riyadh,Saudi Arabia,Gulf
1208,neutral,Riyadh,Saudi Arabia,Gulf
1209,neutral,Riyadh,Saudi Arabia,Gulf
1210,negative,Riyadh,Saudi Arabia,Gulf
1211,neutral,Riyadh,Saudi Arabia,Gulf
1212,neutral,Amman,Syria,Levant
1213,positive,Riyadh,Saudi Arabia,Gulf
1214,neutral,Riyadh,Saudi Arabia,Gulf
1215,neutral,Riyadh,Saudi Arabia,Gulf
1216,negative,Aleppo,Syria,Levant
1217,negative,Khartoum,Sudan,Nile Basin
1218,positive,Jeddha,Saudi Arabia,Gulf
1219,neutral,Riyadh,Saudi Arabia,Gulf
1220,negative,Salt,Jordan,Levant
1221,negative,Riyadh,Saudi Arabia,Gulf
1222,neutral,Riyadh,Saudi Arabia,Gulf
1223,neutral,Riyadh,Saudi Arabia,Gulf
1224,neutral,Riyadh,Saudi Arabia,Gulf
1225,negative,Salt,Saudi Arabia,Gulf
1226,neutral,Riyadh,Saudi Arabia,Gulf
1227,neutral,Riyadh,Saudi Arabia,Gulf
1228,neutral,Jeddha,Saudi Arabia,Gulf
1229,neutral,Jeddha,Saudi Arabia,Levant
1230,neutral,Riyadh,Saudi Arabia,Gulf
1231,neutral,Riyadh,Saudi Arabia,Gulf
1232,neutral,Riyadh,Saudi Arabia,Gulf
1233,neutral,Jeddha,Saudi Arabia,Gulf
1234,negative,Riyadh,Saudi Arabia,Gulf
1235,negative,Rabat,Morocco,Maghreb
1236,negative,Riyadh,Saudi Arabia,Gulf
1237,neutral,Riyadh,Saudi Arabia,Gulf
1238,negative,Riyadh,Saudi Arabia,Gulf
1239,neutral,Riyadh,Saudi Arabia,Gulf
1240,neutral,Salt,Jordan,Levant
1241,negative,Salt,Jordan,Levant
1242,neutral,Salt,Saudi Arabia,Gulf
1243,negative,Riyadh,Saudi Arabia,Gulf
1244,neutral,Riyadh,Saudi Arabia,Gulf
1245,neutral,Riyadh,Saudi Arabia,Gulf
1246,neutral,Salt,Jordan,Levant
1247,neutral,Riyadh,Saudi Arabia,Gulf
1248,neutral,Riyadh,Saudi Arabia,Gulf
1249,neutral,Khartoum,Sudan,Nile Basin
1250,positive,Riyadh,Saudi Arabia,Gulf
1251,neutral,Riyadh,Saudi Arabia,Gulf
1252,neutral,Riyadh,Saudi Arabia,Gulf
1253,positive,Jeddha,Saudi Arabia,Levant
1254,negative,Riyadh,Saudi Arabia,Gulf
1255,neutral,Rabat,Morocco,Maghreb
1256,neutral,Riyadh,Saudi Arabia,Gulf
1257,negative,Riyadh,Saudi Arabia,Gulf
1258,neutral,Riyadh,Saudi Arabia,Gulf
1259,neutral,Aleppo,Syria,Levant
1260,neutral,Salt,Jordan,Levant
1261,neutral,Salt,Jordan,Levant
1262,neutral,Riyadh,Saudi Arabia,Gulf
1263,neutral,Riyadh,Saudi Arabia,Gulf
1264,neutral,Salt,Jordan,Levant
1265,neutral,Riyadh,Saudi Arabia,Gulf
1266,negative,Riyadh,Saudi Arabia,Gulf
1267,neutral,Riyadh,Saudi Arabia,Gulf
1268,neutral,Salt,Jordan,Levant
1269,neutral,Riyadh,Saudi Arabia,Gulf
1270,neutral,Riyadh,Saudi Arabia,Gulf
1271,neutral,Riyadh,Saudi Arabia,Gulf
1272,neutral,Riyadh,Saudi Arabia,Gulf
1273,neutral,Riyadh,Saudi Arabia,Gulf
1274,neutral,Riyadh,Saudi Arabia,Gulf
1275,negative,Riyadh,Saudi Arabia,Gulf
1276,neutral,Riyadh,Saudi Arabia,Gulf
1277,negative,Riyadh,Saudi Arabia,Gulf
1278,negative,Riyadh,Saudi Arabia,Gulf
1279,neutral,Riyadh,Saudi Arabia,Gulf
1280,neutral,Riyadh,Saudi Arabia,Gulf
1281,negative,Riyadh,Saudi Arabia,Gulf
1282,neutral,Salt,Jordan,Levant
1283,negative,Aleppo,Syria,Levant
1284,neutral,Riyadh,Saudi Arabia,Gulf
1285,negative,Riyadh,Saudi Arabia,Gulf
1286,neutral,Salt,Jordan,Levant
1287,neutral,Riyadh,Saudi Arabia,Gulf
1288,neutral,Riyadh,Saudi Arabia,Gulf
1289,neutral,Riyadh,Saudi Arabia,Gulf
1290,negative,Salt,Jordan,Levant
1291,negative,Riyadh,Saudi Arabia,Gulf
1292,neutral,Riyadh,Saudi Arabia,Gulf
1293,neutral,Salt,Jordan,Levant
1294,neutral,Riyadh,Saudi Arabia,Gulf
1295,neutral,Khartoum,Sudan,Nile Basin
1296,negative,Riyadh,Saudi Arabia,Gulf
1297,negative,Riyadh,Saudi Arabia,Gulf
1298,neutral,Riyadh,Saudi Arabia,Gulf
1299,neutral,Riyadh,Saudi Arabia,Gulf
1300,negative,Riyadh,Saudi Arabia,Gulf
1301,positive,Riyadh,Saudi Arabia,Gulf
1302,neutral,Jeddha,Saudi Arabia,Gulf
1303,negative,Salt,Jordan,Levant
1304,negative,Salt,Jordan,Levant
1305,negative,Jeddha,Saudi Arabia,Gulf
1306,negative,Salt,Jordan,Levant
1307,negative,Jeddha,Saudi Arabia,Gulf
1308,neutral,Riyadh,Saudi Arabia,Gulf
1309,neutral,Salt,Saudi Arabia,Gulf
1310,neutral,Salt,Jordan,Levant
1311,neutral,Riyadh,Saudi Arabia,Gulf
1312,neutral,Damascus,Syria,Levant
1313,neutral,Riyadh,Saudi Arabia,Gulf
1314,neutral,Jeddha,Saudi Arabia,Gulf
1315,negative,Riyadh,Saudi Arabia,Gulf
1316,neutral,Salt,Jordan,Levant
1317,negative,Salt,Jordan,Levant
1318,negative,Riyadh,Saudi Arabia,Gulf
1319,negative,Riyadh,Saudi Arabia,Gulf
1320,negative,Rabat,Morocco,Maghreb
1321,negative,Riyadh,Saudi Arabia,Gulf
1322,neutral,Riyadh,Saudi Arabia,Gulf
1323,negative,Riyadh,Saudi Arabia,Gulf
1324,neutral,Aleppo,Syria,Levant
1325,positive,Salt,Jordan,Levant
1326,neutral,Salt,Jordan,Levant
1327,negative,Riyadh,Saudi Arabia,Gulf
1328,neutral,Riyadh,Saudi Arabia,Gulf
1329,neutral,Riyadh,Saudi Arabia,Gulf
1330,negative,Riyadh,Saudi Arabia,Gulf
1331,negative,Riyadh,Saudi Arabia,Gulf
1332,neutral,Salt,Jordan,Levant
1333,negative,Riyadh,Saudi Arabia,Gulf
1334,neutral,Riyadh,Saudi Arabia,Gulf
1335,negative,Riyadh,Saudi Arabia,Gulf
1336,neutral,Riyadh,Saudi Arabia,Gulf
1337,negative,Riyadh,Saudi Arabia,Gulf
1338,negative,Jeddha,Saudi Arabia,Gulf
1339,neutral,Riyadh,Saudi Arabia,Gulf
1340,neutral,Riyadh,Saudi Arabia,Gulf
1341,negative,Riyadh,Saudi Arabia,Gulf
1342,negative,Salt,Jordan,Levant
1343,negative,Salt,Jordan,Levant
1344,neutral,Jeddha,Saudi Arabia,Gulf
1345,negative,Salt,Jordan,Levant
1346,negative,Riyadh,Saudi Arabia,Gulf
1347,negative,Jeddha,Saudi Arabia,Gulf
1348,neutral,Riyadh,Saudi Arabia,Gulf
1349,neutral,Riyadh,Saudi Arabia,Gulf
1350,negative,Riyadh,Saudi Arabia,Gulf
1351,neutral,Riyadh,Saudi Arabia,Gulf
1352,negative,Salt,Saudi Arabia,Gulf
1353,neutral,Riyadh,Saudi Arabia,Gulf
1354,positive,Riyadh,Saudi Arabia,Gulf
1355,positive,Riyadh,Saudi Arabia,Gulf
1356,neutral,Riyadh,Saudi Arabia,Gulf
1357,negative,Khartoum,Sudan,Nile Basin
1358,negative,Khartoum,Sudan,Nile Basin
1359,negative,Riyadh,Saudi Arabia,Gulf
1360,negative,Riyadh,Saudi Arabia,Gulf
1361,neutral,Riyadh,Saudi Arabia,Gulf
1362,neutral,Riyadh,Saudi Arabia,Gulf
1363,neutral,Riyadh,Saudi Arabia,Gulf
1364,neutral,Riyadh,Saudi Arabia,Gulf
1365,positive,Riyadh,Saudi Arabia,Gulf
1366,neutral,Jeddha,Saudi Arabia,Gulf
1367,neutral,Riyadh,Saudi Arabia,Gulf
1368,positive,Riyadh,Saudi Arabia,Gulf
1369,neutral,Riyadh,Saudi Arabia,Gulf
1370,negative,Riyadh,Saudi Arabia,Gulf
1371,neutral,Riyadh,Saudi Arabia,Gulf
1372,neutral,Riyadh,Saudi Arabia,Gulf
1373,neutral,Riyadh,Saudi Arabia,Gulf
1374,positive,Riyadh,Saudi Arabia,Gulf
1375,negative,Jeddha,Saudi Arabia,Gulf
1376,neutral,Salt,Saudi Arabia,Gulf
1377,neutral,Riyadh,Saudi Arabia,Gulf
1378,neutral,Riyadh,Saudi Arabia,Gulf
1379,negative,Riyadh,Saudi Arabia,Gulf
1380,neutral,Riyadh,Saudi Arabia,Gulf
1381,neutral,Riyadh,Saudi Arabia,Gulf
1382,neutral,Jeddha,Saudi Arabia,Levant
1383,negative,Salt,Jordan,Levant
1384,neutral,Riyadh,Saudi Arabia,Gulf
1385,negative,Riyadh,Saudi Arabia,Gulf
1386,neutral,Salt,Jordan,Levant
1387,negative,Salt,Jordan,Levant
1388,negative,Riyadh,Saudi Arabia,Gulf
1389,negative,Khartoum,Sudan,Nile Basin
1390,negative,Rabat,Morocco,Maghreb
1391,negative,Salt,Saudi Arabia,Gulf
1392,neutral,Riyadh,Saudi Arabia,Gulf
1393,neutral,Salt,Jordan,Levant
1394,neutral,Riyadh,Saudi Arabia,Gulf
1395,negative,Riyadh,Saudi Arabia,Gulf
1396,neutral,Salt,Jordan,Levant
1397,negative,Jeddha,Saudi Arabia,Levant
1398,neutral,Riyadh,Saudi Arabia,Gulf
1399,neutral,Salt,Jordan,Levant
1400,positive,Salt,Jordan,Levant
1401,neutral,Riyadh,Saudi Arabia,Gulf
1402,neutral,Salt,Jordan,Levant
1403,neutral,Amman,Syria,Levant
1404,neutral,Jeddha,Saudi Arabia,Levant
1405,neutral,Riyadh,Saudi Arabia,Gulf
1406,negative,Riyadh,Saudi Arabia,Gulf
1407,negative,Jeddha,Saudi Arabia,Gulf
1408,negative,Salt,Jordan,Levant
1409,negative,Salt,Jordan,Levant
1410,negative,Riyadh,Saudi Arabia,Gulf
1411,neutral,Riyadh,Saudi Arabia,Gulf
1412,neutral,Riyadh,Saudi Arabia,Gulf
1413,negative,Riyadh,Saudi Arabia,Gulf
1414,negative,Riyadh,Saudi Arabia,Gulf
1415,negative,Riyadh,Saudi Arabia,Gulf
1416,neutral,Riyadh,Saudi Arabia,Gulf
1417,neutral,Salt,Jordan,Levant
1418,negative,Riyadh,Saudi Arabia,Gulf
1419,neutral,Rabat,Morocco,Maghreb
1420,negative,Aleppo,Syria,Levant
1421,neutral,Jeddha,Saudi Arabia,Gulf
1422,negative,Riyadh,Saudi Arabia,Gulf
1423,neutral,Salt,Jordan,Levant
1424,negative,Riyadh,Saudi Arabia,Gulf
1425,positive,Salt,Jordan,Levant
1426,neutral,Riyadh,Saudi Arabia,Gulf
1427,negative,Riyadh,Saudi Arabia,Gulf
1428,neutral,Amman,Syria,Levant
1429,neutral,Riyadh,Saudi Arabia,Gulf
1430,neutral,Riyadh,Saudi Arabia,Gulf
1431,neutral,Riyadh,Saudi Arabia,Gulf
1432,negative,Riyadh,Saudi Arabia,Gulf
1433,neutral,Jeddha,Saudi Arabia,Gulf
1434,positive,Riyadh,Saudi Arabia,Gulf
1435,neutral,Riyadh,Saudi Arabia,Gulf
1436,negative,Riyadh,Saudi Arabia,Gulf
1437,negative,Riyadh,Saudi Arabia,Gulf
1438,negative,Riyadh,Saudi Arabia,Gulf
1439,neutral,Riyadh,Saudi Arabia,Gulf
1440,neutral,Jeddha,Saudi Arabia,Gulf
1441,negative,Riyadh,Saudi Arabia,Gulf
1442,negative,Riyadh,Saudi Arabia,Gulf
1443,negative,Riyadh,Saudi Arabia,Gulf
1444,negative,Riyadh,Saudi Arabia,Gulf
1445,negative,Riyadh,Saudi Arabia,Gulf
1446,negative,Riyadh,Saudi Arabia,Gulf
1447,neutral,Riyadh,Saudi Arabia,Gulf
1448,neutral,Jeddha,Saudi Arabia,Gulf
1449,negative,Jeddha,Saudi Arabia,Gulf
1450,negative,Riyadh,Saudi Arabia,Gulf
1451,neutral,Jeddha,Saudi Arabia,Gulf
1452,negative,Riyadh,Saudi Arabia,Gulf
1453,neutral,Aleppo,Syria,Levant
1454,neutral,Jeddha,Saudi Arabia,Gulf
1455,neutral,Riyadh,Saudi Arabia,Gulf
1456,neutral,Salt,Jordan,Levant
1457,neutral,Riyadh,Saudi Arabia,Gulf
1458,neutral,Rabat,Morocco,Maghreb
1459,neutral,Jeddha,Saudi Arabia,Gulf
1460,neutral,Jeddha,Saudi Arabia,Gulf
1461,neutral,Jeddha,Saudi Arabia,Gulf
1462,neutral,Jeddha,Saudi Arabia,Gulf
1463,neutral,Riyadh,Saudi Arabia,Gulf
1464,negative,Riyadh,Saudi Arabia,Gulf
1465,negative,Riyadh,Saudi Arabia,Gulf
1466,neutral,Riyadh,Saudi Arabia,Gulf
1467,negative,Salt,Jordan,Levant
1468,negative,Riyadh,Saudi Arabia,Gulf
1469,negative,Riyadh,Saudi Arabia,Gulf
1470,neutral,Riyadh,Saudi Arabia,Gulf
1471,neutral,Riyadh,Saudi Arabia,Gulf
1472,neutral,Riyadh,Saudi Arabia,Gulf
1473,neutral,Riyadh,Saudi Arabia,Gulf
1474,neutral,Riyadh,Saudi Arabia,Gulf
1475,neutral,Riyadh,Saudi Arabia,Gulf
1476,negative,Salt,Jordan,Levant
1477,neutral,Riyadh,Saudi Arabia,Gulf
1478,negative,Riyadh,Saudi Arabia,Gulf
1479,neutral,Riyadh,Saudi Arabia,Gulf
1480,negative,Riyadh,Saudi Arabia,Gulf
1481,neutral,Riyadh,Saudi Arabia,Gulf
1482,neutral,Amman,Syria,Levant
1483,negative,Riyadh,Saudi Arabia,Gulf
1484,neutral,Salt,Jordan,Levant
1485,positive,Rabat,Morocco,Maghreb
1486,neutral,Riyadh,Saudi Arabia,Gulf
1487,neutral,Riyadh,Saudi Arabia,Gulf
1488,negative,Riyadh,Saudi Arabia,Gulf
1489,neutral,Amman,Syria,Levant
1490,negative,Jeddha,Saudi Arabia,Gulf
1491,neutral,Salt,Jordan,Levant
1492,negative,Riyadh,Saudi Arabia,Gulf
1493,neutral,Salt,Jordan,Levant
1494,positive,Riyadh,Saudi Arabia,Gulf
1495,neutral,Riyadh,Saudi Arabia,Gulf
1496,positive,Rabat,Morocco,Maghreb
1497,neutral,Riyadh,Saudi Arabia,Gulf
1498,neutral,Jeddha,Saudi Arabia,Levant
1499,neutral,Riyadh,Saudi Arabia,Gulf
1500,negative,Riyadh,Saudi Arabia,Gulf
1501,negative,Rabat,Morocco,Maghreb
1502,negative,Jeddha,Saudi Arabia,Gulf
1503,negative,Riyadh,Saudi Arabia,Gulf
1504,neutral,Salt,Jordan,Levant
1505,negative,Jeddha,Saudi Arabia,Levant
1506,negative,Riyadh,Saudi Arabia,Gulf
1507,negative,Riyadh,Saudi Arabia,Gulf
1508,neutral,Riyadh,Saudi Arabia,Gulf
1509,positive,Rabat,Morocco,Maghreb
1510,neutral,Salt,Jordan,Levant
1511,neutral,Riyadh,Saudi Arabia,Gulf
1512,neutral,Salt,Jordan,Levant
1513,neutral,Salt,Jordan,Levant
1514,neutral,Riyadh,Saudi Arabia,Gulf
1515,negative,Riyadh,Saudi Arabia,Gulf
1516,negative,Riyadh,Saudi Arabia,Gulf
1517,negative,Riyadh,Saudi Arabia,Gulf
1518,negative,Riyadh,Saudi Arabia,Gulf
1519,neutral,Riyadh,Saudi Arabia,Gulf
1520,neutral,Riyadh,Saudi Arabia,Gulf
1521,negative,Riyadh,Saudi Arabia,Gulf
1522,neutral,Riyadh,Saudi Arabia,Gulf
1523,neutral,Riyadh,Saudi Arabia,Gulf
1524,negative,Riyadh,Saudi Arabia,Gulf
1525,neutral,Salt,Jordan,Levant
1526,neutral,Riyadh,Saudi Arabia,Gulf
1527,negative,Riyadh,Saudi Arabia,Gulf
1528,negative,Salt,Jordan,Levant
1529,neutral,Amman,Syria,Levant
1530,negative,Riyadh,Saudi Arabia,Gulf
1531,neutral,Riyadh,Saudi Arabia,Gulf
1532,neutral,Riyadh,Saudi Arabia,Gulf
1533,neutral,Riyadh,Saudi Arabia,Gulf
1534,neutral,Jeddha,Saudi Arabia,Levant
1535,negative,Jeddha,Saudi Arabia,Levant
1536,neutral,Riyadh,Saudi Arabia,Gulf
1537,neutral,Amman,Syria,Levant
1538,negative,Riyadh,Saudi Arabia,Gulf
1539,neutral,Riyadh,Saudi Arabia,Gulf
1540,positive,Salt,Saudi Arabia,Gulf
1541,neutral,Riyadh,Saudi Arabia,Gulf
1542,neutral,Riyadh,Saudi Arabia,Gulf
1543,neutral,Riyadh,Saudi Arabia,Gulf
1544,negative,Riyadh,Saudi Arabia,Gulf
1545,negative,Riyadh,Saudi Arabia,Gulf
1546,negative,Riyadh,Saudi Arabia,Gulf
1547,negative,Riyadh,Saudi Arabia,Gulf
1548,neutral,Riyadh,Saudi Arabia,Gulf
1549,negative,Riyadh,Saudi Arabia,Gulf
1550,neutral,Riyadh,Saudi Arabia,Gulf
1551,neutral,Riyadh,Saudi Arabia,Gulf
1552,negative,Salt,Jordan,Levant
1553,negative,Riyadh,Saudi Arabia,Gulf
1554,neutral,Riyadh,Saudi Arabia,Gulf
1555,neutral,Riyadh,Saudi Arabia,Gulf
1556,neutral,Riyadh,Saudi Arabia,Gulf
1557,negative,Riyadh,Saudi Arabia,Gulf
1558,neutral,Salt,Jordan,Levant
1559,negative,Riyadh,Saudi Arabia,Gulf
1560,neutral,Riyadh,Saudi Arabia,Gulf
1561,neutral,Jeddha,Saudi Arabia,Gulf
1562,negative,Riyadh,Saudi Arabia,Gulf
1563,negative,Riyadh,Saudi Arabia,Gulf
1564,negative,Riyadh,Saudi Arabia,Gulf
1565,neutral,Salt,Jordan,Levant
1566,negative,Riyadh,Saudi Arabia,Gulf
1567,neutral,Amman,Syria,Levant
1568,neutral,Jeddha,Saudi Arabia,Levant
1569,neutral,Jeddha,Saudi Arabia,Levant
1570,neutral,Jeddha,Saudi Arabia,Levant
1571,negative,Riyadh,Saudi Arabia,Gulf
1572,neutral,Riyadh,Saudi Arabia,Gulf
1573,neutral,Riyadh,Saudi Arabia,Gulf
1574,negative,Riyadh,Saudi Arabia,Gulf
1575,negative,Riyadh,Saudi Arabia,Gulf
1576,negative,Riyadh,Saudi Arabia,Gulf
1577,negative,Salt,Jordan,Levant
1578,neutral,Riyadh,Saudi Arabia,Gulf
1579,neutral,Riyadh,Saudi Arabia,Gulf
1580,negative,Riyadh,Saudi Arabia,Gulf
1581,neutral,Riyadh,Saudi Arabia,Gulf
1582,negative,Riyadh,Saudi Arabia,Gulf
1583,neutral,Jeddha,Saudi Arabia,Levant
1584,neutral,Riyadh,Saudi Arabia,Gulf
1585,neutral,Riyadh,Saudi Arabia,Gulf
1586,neutral,Riyadh,Saudi Arabia,Gulf
1587,negative,Riyadh,Saudi Arabia,Gulf
1588,neutral,Riyadh,Saudi Arabia,Gulf
1589,negative,Riyadh,Saudi Arabia,Gulf
1590,neutral,Jeddha,Saudi Arabia,Gulf
1591,neutral,Salt,Jordan,Levant
1592,negative,Riyadh,Saudi Arabia,Gulf
1593,neutral,Riyadh,Saudi Arabia,Gulf
1594,positive,Salt,Jordan,Levant
1595,neutral,Riyadh,Saudi Arabia,Gulf
1596,neutral,Riyadh,Saudi Arabia,Gulf
1597,negative,Riyadh,Saudi Arabia,Gulf
1598,negative,Riyadh,Saudi Arabia,Gulf
1599,neutral,Salt,Jordan,Levant
1600,positive,Salt,Jordan,Levant
1601,positive,Khartoum,Sudan,Nile Basin
1602,neutral,Khartoum,Sudan,Nile Basin
1603,neutral,Riyadh,Saudi Arabia,Gulf
1604,neutral,Khartoum,Sudan,Nile Basin
1605,neutral,Riyadh,Saudi Arabia,Gulf
1606,neutral,Jeddha,Saudi Arabia,Gulf
1607,negative,Riyadh,Saudi Arabia,Gulf
1608,negative,Jeddha,Saudi Arabia,Gulf
1609,negative,Riyadh,Saudi Arabia,Gulf
1610,neutral,Riyadh,Saudi Arabia,Gulf
1611,neutral,Salt,Jordan,Levant
1612,neutral,Khartoum,Sudan,Nile Basin
1613,neutral,Riyadh,Saudi Arabia,Gulf
1614,positive,Rabat,Morocco,Maghreb
1615,neutral,Salt,Jordan,Levant
1616,neutral,Riyadh,Saudi Arabia,Gulf
1617,neutral,Riyadh,Saudi Arabia,Gulf
1618,neutral,Rabat,Morocco,Maghreb
1619,negative,Riyadh,Saudi Arabia,Gulf
1620,positive,Salt,Jordan,Levant
1621,negative,Riyadh,Saudi Arabia,Gulf
1622,negative,Riyadh,Saudi Arabia,Gulf
1623,negative,Riyadh,Saudi Arabia,Gulf
1624,negative,Riyadh,Saudi Arabia,Gulf
1625,neutral,Khartoum,Sudan,Nile Basin
1626,negative,Riyadh,Saudi Arabia,Gulf
1627,negative,Riyadh,Saudi Arabia,Gulf
1628,negative,Riyadh,Saudi Arabia,Gulf
1629,negative,Jeddha,Saudi Arabia,Levant
1630,negative,Riyadh,Saudi Arabia,Gulf
1631,neutral,Jeddha,Saudi Arabia,Gulf
1632,neutral,Jeddha,Saudi Arabia,Gulf
1633,negative,Riyadh,Saudi Arabia,Gulf
1634,negative,Jeddha,Saudi Arabia,Gulf
1635,neutral,Aleppo,Syria,Levant
1636,neutral,Riyadh,Saudi Arabia,Gulf
1637,neutral,Riyadh,Saudi Arabia,Gulf
1638,negative,Riyadh,Saudi Arabia,Gulf
1639,neutral,Riyadh,Saudi Arabia,Gulf
1640,neutral,Jeddha,Saudi Arabia,Gulf
1641,neutral,Salt,Jordan,Levant
1642,negative,Riyadh,Saudi Arabia,Gulf
1643,positive,Salt,Jordan,Levant
1644,neutral,Riyadh,Saudi Arabia,Gulf
1645,neutral,Riyadh,Saudi Arabia,Gulf
1646,neutral,Riyadh,Saudi Arabia,Gulf
1647,positive,Riyadh,Saudi Arabia,Gulf
1648,negative,Riyadh,Saudi Arabia,Gulf
1649,neutral,Salt,Jordan,Levant
1650,neutral,Salt,Jordan,Levant
1651,negative,Riyadh,Saudi Arabia,Gulf
1652,neutral,Riyadh,Saudi Arabia,Gulf
1653,neutral,Riyadh,Saudi Arabia,Gulf
1654,negative,Riyadh,Saudi Arabia,Gulf
1655,positive,Jeddha,Saudi Arabia,Levant
1656,neutral,Khartoum,Sudan,Nile Basin
1657,negative,Riyadh,Saudi Arabia,Gulf
1658,negative,Riyadh,Saudi Arabia,Gulf
1659,negative,Riyadh,Saudi Arabia,Gulf
1660,neutral,Khartoum,Sudan,Nile Basin
1661,negative,Jeddha,Saudi Arabia,Gulf
1662,negative,Riyadh,Saudi Arabia,Gulf
1663,negative,Aleppo,Syria,Levant
1664,negative,Jeddha,Saudi Arabia,Gulf
1665,negative,Riyadh,Saudi Arabia,Gulf
1666,negative,Riyadh,Saudi Arabia,Gulf
1667,neutral,Riyadh,Saudi Arabia,Gulf
1668,negative,Riyadh,Saudi Arabia,Gulf
1669,negative,Riyadh,Saudi Arabia,Gulf
1670,negative,Salt,Jordan,Levant
1671,neutral,Riyadh,Saudi Arabia,Gulf
1672,neutral,Khartoum,Sudan,Nile Basin
1673,negative,Salt,Jordan,Levant
1674,negative,Riyadh,Saudi Arabia,Gulf
1675,neutral,Riyadh,Saudi Arabia,Gulf
1676,neutral,Riyadh,Saudi Arabia,Gulf
1677,neutral,Riyadh,Saudi Arabia,Gulf
1678,neutral,Riyadh,Saudi Arabia,Gulf
1679,neutral,Riyadh,Saudi Arabia,Gulf
1680,negative,Aleppo,Syria,Levant
1681,negative,Riyadh,Saudi Arabia,Gulf
1682,neutral,Riyadh,Saudi Arabia,Gulf
1683,neutral,Riyadh,Saudi Arabia,Gulf
1684,neutral,Khartoum,Sudan,Nile Basin
1685,neutral,Riyadh,Saudi Arabia,Gulf
1686,neutral,Khartoum,Sudan,Nile Basin
1687,positive,Riyadh,Saudi Arabia,Gulf
1688,neutral,Khartoum,Sudan,Nile Basin
1689,negative,Riyadh,Saudi Arabia,Gulf
1690,neutral,Riyadh,Saudi Arabia,Gulf
1691,neutral,Khartoum,Sudan,Nile Basin
1692,positive,Rabat,Morocco,Maghreb
1693,neutral,Jeddha,Saudi Arabia,Gulf
1694,neutral,Salt,Jordan,Levant
1695,negative,Riyadh,Saudi Arabia,Gulf
1696,negative,Jeddha,Saudi Arabia,Gulf
1697,neutral,Riyadh,Saudi Arabia,Gulf
1698,negative,Riyadh,Saudi Arabia,Gulf
1699,neutral,Riyadh,Saudi Arabia,Gulf
1700,negative,Salt,Jordan,Levant
1701,neutral,Salt,Saudi Arabia,Gulf
1702,neutral,Jeddha,Saudi Arabia,Levant
1703,positive,Jeddha,Saudi Arabia,Levant
