,sentiment,city,country,region
7232,negative,Salt,Jordan,Levant
7233,neutral,Jeddha,Saudi Arabia,Gulf
7234,neutral,Riyadh,Saudi Arabia,Gulf
7235,neutral,Salt,Jordan,Levant
7236,neutral,Jeddha,Saudi Arabia,Gulf
7237,neutral,Riyadh,Saudi Arabia,Gulf
7238,neutral,Riyadh,Saudi Arabia,Gulf
7239,neutral,Salt,Saudi Arabia,Gulf
7240,neutral,Riyadh,Saudi Arabia,Gulf
7241,neutral,Salt,Jordan,Levant
7242,negative,Riyadh,Saudi Arabia,Gulf
7243,neutral,Salt,Jordan,Levant
7244,negative,Jeddha,Saudi Arabia,Gulf
7245,neutral,Jeddha,Saudi Arabia,Gulf
7246,neutral,Riyadh,Saudi Arabia,Gulf
7247,neutral,Salt,Jordan,Levant
7248,neutral,Amman,Syria,Levant
7249,neutral,Salt,Jordan,Levant
7250,neutral,Salt,Jordan,Levant
7251,negative,Jeddha,Saudi Arabia,Gulf
7252,neutral,Riyadh,Saudi Arabia,Gulf
7253,positive,Riyadh,Saudi Arabia,Gulf
7254,neutral,Riyadh,Saudi Arabia,Gulf
7255,negative,Salt,Saudi Arabia,Gulf
7256,neutral,Riyadh,Saudi Arabia,Gulf
7257,neutral,Rabat,Morocco,Maghreb
7258,negative,Riyadh,Saudi Arabia,Gulf
7259,negative,Riyadh,Saudi Arabia,Gulf
7260,neutral,Riyadh,Saudi Arabia,Gulf
7261,negative,Riyadh,Saudi Arabia,Gulf
7262,negative,Salt,Jordan,Levant
7263,neutral,Riyadh,Saudi Arabia,Gulf
7264,negative,Salt,Jordan,Levant
7265,negative,Riyadh,Saudi Arabia,Gulf
7266,neutral,Rabat,Morocco,Maghreb
7267,neutral,Riyadh,Saudi Arabia,Gulf
7268,negative,Riyadh,Saudi Arabia,Gulf
7269,neutral,Riyadh,Saudi Arabia,Gulf
7270,negative,Riyadh,Saudi Arabia,Gulf
7271,neutral,Salt,Jordan,Levant
7272,neutral,Riyadh,Saudi Arabia,Gulf
7273,negative,Riyadh,Saudi Arabia,Gulf
7274,neutral,Riyadh,Saudi Arabia,Gulf
7275,neutral,Riyadh,Saudi Arabia,Gulf
7276,neutral,Aleppo,Syria,Levant
7277,negative,Riyadh,Saudi Arabia,Gulf
7278,negative,Khartoum,Sudan,Nile Basin
7279,negative,Salt,Jordan,Levant
7280,negative,Riyadh,Saudi Arabia,Gulf
7281,negative,Riyadh,Saudi Arabia,Gulf
7282,neutral,Riyadh,Saudi Arabia,Gulf
7283,negative,Khartoum,Sudan,Nile Basin
7284,negative,Riyadh,Saudi Arabia,Gulf
7285,negative,Riyadh,Saudi Arabia,Gulf
7286,negative,Riyadh,Saudi Arabia,Gulf
7287,neutral,Riyadh,Saudi Arabia,Gulf
7288,neutral,Riyadh,Saudi Arabia,Gulf
7289,negative,Riyadh,Saudi Arabia,Gulf
7290,positive,Riyadh,Saudi Arabia,Gulf
7291,neutral,Riyadh,Saudi Arabia,Gulf
7292,neutral,Riyadh,Saudi Arabia,Gulf
7293,neutral,Riyadh,Saudi Arabia,Gulf
7294,positive,Salt,Saudi Arabia,Gulf
7295,negative,Riyadh,Saudi Arabia,Gulf
7296,negative,Jeddha,Saudi Arabia,Gulf
7297,positive,Salt,Saudi Arabia,Gulf
7298,positive,Salt,Saudi Arabia,Gulf
7299,negative,Riyadh,Saudi Arabia,Gulf
7300,negative,Riyadh,Saudi Arabia,Gulf
7301,negative,Riyadh,Saudi Arabia,Gulf
7302,positive,Salt,Saudi Arabia,Gulf
7303,negative,Salt,Jordan,Levant
7304,negative,Salt,Jordan,Levant
7305,neutral,Riyadh,Saudi Arabia,Gulf
7306,positive,Salt,Saudi Arabia,Gulf
7307,negative,Riyadh,Saudi Arabia,Gulf
7308,positive,Salt,Saudi Arabia,Gulf
7309,negative,Riyadh,Saudi Arabia,Gulf
7310,negative,Riyadh,Saudi Arabia,Gulf
7311,neutral,Riyadh,Saudi Arabia,Gulf
7312,neutral,Riyadh,Saudi Arabia,Gulf
7313,neutral,Riyadh,Saudi Arabia,Gulf
7314,neutral,Riyadh,Saudi Arabia,Gulf
7315,negative,Riyadh,Saudi Arabia,Gulf
7316,neutral,Riyadh,Saudi Arabia,Gulf
7317,negative,Riyadh,Saudi Arabia,Gulf
7318,positive,Riyadh,Saudi Arabia,Gulf
7319,negative,Jeddha,Saudi Arabia,Gulf
7320,negative,Riyadh,Saudi Arabia,Gulf
7321,neutral,Riyadh,Saudi Arabia,Gulf
7322,positive,Salt,Jordan,Levant
7323,neutral,Rabat,Morocco,Maghreb
7324,neutral,Riyadh,Saudi Arabia,Gulf
7325,neutral,Riyadh,Saudi Arabia,Gulf
7326,neutral,Riyadh,Saudi Arabia,Gulf
7327,negative,Riyadh,Saudi Arabia,Gulf
7328,positive,Riyadh,Saudi Arabia,Gulf
7329,neutral,Riyadh,Saudi Arabia,Gulf
7330,negative,Riyadh,Saudi Arabia,Gulf
7331,neutral,Riyadh,Saudi Arabia,Gulf
7332,negative,Salt,Jordan,Levant
7333,positive,Salt,Jordan,Levant
7334,neutral,Rabat,Morocco,Maghreb
7335,neutral,Riyadh,Saudi Arabia,Gulf
7336,positive,Salt,Saudi Arabia,Gulf
7337,neutral,Riyadh,Saudi Arabia,Gulf
7338,neutral,Rabat,Morocco,Maghreb
7339,negative,Jeddha,Saudi Arabia,Levant
7340,neutral,Riyadh,Saudi Arabia,Gulf
7341,negative,Riyadh,Saudi Arabia,Gulf
7342,neutral,Rabat,Morocco,Maghreb
7343,negative,Riyadh,Saudi Arabia,Gulf
7344,neutral,Riyadh,Saudi Arabia,Gulf
7345,neutral,Rabat,Morocco,Maghreb
7346,neutral,Salt,Jordan,Levant
7347,neutral,Rabat,Morocco,Maghreb
7348,neutral,Rabat,Morocco,Maghreb
7349,neutral,Riyadh,Saudi Arabia,Gulf
7350,neutral,Riyadh,Saudi Arabia,Gulf
7351,neutral,Riyadh,Saudi Arabia,Gulf
7352,negative,Jeddha,Saudi Arabia,Gulf
7353,neutral,Riyadh,Saudi Arabia,Gulf
7354,neutral,Riyadh,Saudi Arabia,Gulf
7355,neutral,Riyadh,Saudi Arabia,Gulf
7356,neutral,Riyadh,Saudi Arabia,Gulf
7357,neutral,Riyadh,Saudi Arabia,Gulf
7358,neutral,Riyadh,Saudi Arabia,Gulf
7359,neutral,Riyadh,Saudi Arabia,Gulf
7360,neutral,Riyadh,Saudi Arabia,Gulf
7361,neutral,Rabat,Morocco,Maghreb
7362,neutral,Riyadh,Saudi Arabia,Gulf
7363,neutral,Riyadh,Saudi Arabia,Gulf
7364,neutral,Salt,Jordan,Levant
7365,neutral,Rabat,Morocco,Maghreb
7366,neutral,Rabat,Morocco,Maghreb
7367,neutral,Riyadh,Saudi Arabia,Gulf
7368,neutral,Rabat,Morocco,Maghreb
7369,neutral,Rabat,Morocco,Maghreb
7370,neutral,Riyadh,Saudi Arabia,Gulf
7371,neutral,Riyadh,Saudi Arabia,Gulf
7372,neutral,Riyadh,Saudi Arabia,Gulf
7373,neutral,Riyadh,Saudi Arabia,Gulf
7374,neutral,Riyadh,Saudi Arabia,Gulf
7375,neutral,Riyadh,Saudi Arabia,Gulf
7376,neutral,Salt,Saudi Arabia,Gulf
7377,negative,Riyadh,Saudi Arabia,Gulf
7378,negative,Salt,Jordan,Levant
7379,neutral,Riyadh,Saudi Arabia,Gulf
7380,neutral,Riyadh,Saudi Arabia,Gulf
7381,negative,Riyadh,Saudi Arabia,Gulf
7382,positive,Riyadh,Saudi Arabia,Gulf
7383,neutral,Riyadh,Saudi Arabia,Gulf
7384,negative,Riyadh,Saudi Arabia,Gulf
7385,neutral,Riyadh,Saudi Arabia,Gulf
7386,neutral,Rabat,Morocco,Maghreb
7387,negative,Riyadh,Saudi Arabia,Gulf
7388,negative,Riyadh,Saudi Arabia,Gulf
7389,positive,Riyadh,Saudi Arabia,Gulf
7390,neutral,Rabat,Morocco,Maghreb
7391,neutral,Salt,Jordan,Levant
7392,neutral,Khartoum,Sudan,Nile Basin
7393,neutral,Jeddha,Saudi Arabia,Gulf
7394,negative,Salt,Jordan,Levant
7395,negative,Riyadh,Saudi Arabia,Gulf
7396,neutral,Rabat,Morocco,Maghreb
7397,neutral,Riyadh,Saudi Arabia,Gulf
7398,neutral,Rabat,Morocco,Maghreb
7399,neutral,Rabat,Morocco,Maghreb
7400,neutral,Riyadh,Saudi Arabia,Gulf
7401,neutral,Rabat,Morocco,Maghreb
7402,neutral,Riyadh,Saudi Arabia,Gulf
7403,neutral,Rabat,Morocco,Maghreb
7404,neutral,Riyadh,Saudi Arabia,Gulf
7405,neutral,Riyadh,Saudi Arabia,Gulf
7406,neutral,Rabat,Morocco,Maghreb
7407,neutral,Riyadh,Saudi Arabia,Gulf
7408,neutral,Rabat,Morocco,Maghreb
7409,negative,Aleppo,Syria,Levant
7410,neutral,Riyadh,Saudi Arabia,Gulf
7411,neutral,Rabat,Morocco,Maghreb
7412,neutral,Rabat,Morocco,Maghreb
7413,neutral,Riyadh,Saudi Arabia,Gulf
7414,neutral,Rabat,Morocco,Maghreb
7415,neutral,Rabat,Morocco,Maghreb
7416,neutral,Rabat,Morocco,Maghreb
7417,neutral,Riyadh,Saudi Arabia,Gulf
7418,negative,Riyadh,Saudi Arabia,Gulf
7419,neutral,Riyadh,Saudi Arabia,Gulf
7420,neutral,Riyadh,Saudi Arabia,Gulf
7421,neutral,Riyadh,Saudi Arabia,Gulf
7422,negative,Jeddha,Saudi Arabia,Gulf
7423,neutral,Riyadh,Saudi Arabia,Gulf
7424,neutral,Riyadh,Saudi Arabia,Gulf
7425,neutral,Riyadh,Saudi Arabia,Gulf
7426,neutral,Riyadh,Saudi Arabia,Gulf
7427,neutral,Rabat,Morocco,Maghreb
7428,neutral,Riyadh,Saudi Arabia,Gulf
7429,neutral,Riyadh,Saudi Arabia,Gulf
7430,neutral,Riyadh,Saudi Arabia,Gulf
7431,neutral,Riyadh,Saudi Arabia,Gulf
7432,neutral,Riyadh,Saudi Arabia,Gulf
7433,neutral,Rabat,Morocco,Maghreb
7434,neutral,Riyadh,Saudi Arabia,Gulf
7435,neutral,Riyadh,Saudi Arabia,Gulf
7436,neutral,Salt,Jordan,Levant
7437,neutral,Riyadh,Saudi Arabia,Gulf
7438,neutral,Riyadh,Saudi Arabia,Gulf
7439,negative,Aleppo,Syria,Levant
7440,neutral,Riyadh,Saudi Arabia,Gulf
7441,negative,Riyadh,Saudi Arabia,Gulf
7442,negative,Riyadh,Saudi Arabia,Gulf
7443,neutral,Riyadh,Saudi Arabia,Gulf
7444,negative,Riyadh,Saudi Arabia,Gulf
7445,negative,Riyadh,Saudi Arabia,Gulf
7446,negative,Jeddha,Saudi Arabia,Gulf
7447,neutral,Riyadh,Saudi Arabia,Gulf
7448,negative,Jeddha,Saudi Arabia,Gulf
7449,neutral,Riyadh,Saudi Arabia,Gulf
7450,negative,Riyadh,Saudi Arabia,Gulf
7451,neutral,Riyadh,Saudi Arabia,Gulf
7452,neutral,Salt,Jordan,Levant
7453,negative,Riyadh,Saudi Arabia,Gulf
7454,neutral,Salt,Jordan,Levant
7455,neutral,Riyadh,Saudi Arabia,Gulf
7456,negative,Jeddha,Saudi Arabia,Levant
7457,negative,Riyadh,Saudi Arabia,Gulf
7458,neutral,Khartoum,Sudan,Nile Basin
7459,neutral,Riyadh,Saudi Arabia,Gulf
7460,neutral,Amman,Syria,Levant
7461,neutral,Khartoum,Sudan,Nile Basin
7462,neutral,Aleppo,Syria,Levant
7463,neutral,Khartoum,Sudan,Nile Basin
7464,neutral,Riyadh,Saudi Arabia,Gulf
7465,negative,Khartoum,Sudan,Nile Basin
7466,neutral,Riyadh,Saudi Arabia,Gulf
7467,neutral,Aleppo,Syria,Levant
7468,neutral,Khartoum,Sudan,Nile Basin
7469,positive,Riyadh,Saudi Arabia,Gulf
7470,neutral,Riyadh,Saudi Arabia,Gulf
7471,neutral,Khartoum,Sudan,Nile Basin
7472,neutral,Khartoum,Sudan,Nile Basin
7473,negative,Jeddha,Saudi Arabia,Gulf
7474,neutral,Khartoum,Sudan,Nile Basin
7475,neutral,Riyadh,Saudi Arabia,Gulf
7476,neutral,Riyadh,Saudi Arabia,Gulf
7477,neutral,Khartoum,Sudan,Nile Basin
7478,neutral,Riyadh,Saudi Arabia,Gulf
7479,neutral,Riyadh,Saudi Arabia,Gulf
7480,negative,Riyadh,Saudi Arabia,Gulf
7481,neutral,Riyadh,Saudi Arabia,Gulf
7482,neutral,Khartoum,Sudan,Nile Basin
7483,neutral,Riyadh,Saudi Arabia,Gulf
7484,neutral,Riyadh,Saudi Arabia,Gulf
7485,neutral,Jeddha,Saudi Arabia,Gulf
7486,neutral,Aleppo,Syria,Levant
7487,neutral,Riyadh,Saudi Arabia,Gulf
7488,negative,Riyadh,Saudi Arabia,Gulf
7489,neutral,Riyadh,Saudi Arabia,Gulf
7490,neutral,Riyadh,Saudi Arabia,Gulf
7491,neutral,Aleppo,Syria,Levant
7492,neutral,Riyadh,Saudi Arabia,Gulf
7493,neutral,Riyadh,Saudi Arabia,Gulf
7494,neutral,Khartoum,Sudan,Nile Basin
7495,neutral,Aleppo,Syria,Levant
7496,negative,Salt,Jordan,Levant
7497,neutral,Aleppo,Syria,Levant
7498,neutral,Riyadh,Saudi Arabia,Gulf
7499,neutral,Riyadh,Saudi Arabia,Gulf
7500,neutral,Aleppo,Syria,Levant
7501,neutral,Khartoum,Sudan,Nile Basin
7502,neutral,Khartoum,Sudan,Nile Basin
7503,neutral,Khartoum,Sudan,Nile Basin
7504,neutral,Khartoum,Sudan,Nile Basin
7505,negative,Khartoum,Sudan,Nile Basin
7506,negative,Riyadh,Saudi Arabia,Gulf
7507,neutral,Riyadh,Saudi Arabia,Gulf
7508,neutral,Khartoum,Sudan,Nile Basin
7509,neutral,Riyadh,Saudi Arabia,Gulf
7510,negative,Riyadh,Saudi Arabia,Gulf
7511,neutral,Aleppo,Syria,Levant
7512,negative,Riyadh,Saudi Arabia,Gulf
7513,neutral,Riyadh,Saudi Arabia,Gulf
7514,neutral,Riyadh,Saudi Arabia,Gulf
7515,neutral,Riyadh,Saudi Arabia,Gulf
7516,neutral,Riyadh,Saudi Arabia,Gulf
7517,neutral,Riyadh,Saudi Arabia,Gulf
7518,negative,Riyadh,Saudi Arabia,Gulf
7519,neutral,Riyadh,Saudi Arabia,Gulf
7520,negative,Riyadh,Saudi Arabia,Gulf
7521,negative,Jeddha,Saudi Arabia,Gulf
7522,neutral,Jeddha,Saudi Arabia,Levant
7523,negative,Riyadh,Saudi Arabia,Gulf
7524,neutral,Riyadh,Saudi Arabia,Gulf
7525,neutral,Riyadh,Saudi Arabia,Gulf
7526,neutral,Aleppo,Syria,Levant
7527,negative,Riyadh,Saudi Arabia,Gulf
7528,negative,Salt,Jordan,Levant
7529,neutral,Riyadh,Saudi Arabia,Gulf
7530,neutral,Riyadh,Saudi Arabia,Gulf
7531,neutral,Aleppo,Syria,Levant
7532,neutral,Salt,Jordan,Levant
7533,neutral,Riyadh,Saudi Arabia,Gulf
7534,neutral,Salt,Jordan,Levant
7535,neutral,Salt,Jordan,Levant
7536,neutral,Riyadh,Saudi Arabia,Gulf
7537,neutral,Riyadh,Saudi Arabia,Gulf
7538,neutral,Aleppo,Syria,Levant
7539,neutral,Riyadh,Saudi Arabia,Gulf
7540,neutral,Riyadh,Saudi Arabia,Gulf
7541,neutral,Aleppo,Syria,Levant
7542,neutral,Aleppo,Syria,Levant
7543,neutral,Riyadh,Saudi Arabia,Gulf
7544,neutral,Riyadh,Saudi Arabia,Gulf
7545,neutral,Aleppo,Syria,Levant
7546,neutral,Riyadh,Saudi Arabia,Gulf
7547,neutral,Aleppo,Syria,Levant
7548,negative,Salt,Jordan,Levant
7549,neutral,Riyadh,Saudi Arabia,Gulf
7550,neutral,Rabat,Morocco,Maghreb
7551,neutral,Aleppo,Syria,Levant
7552,negative,Salt,Jordan,Levant
7553,neutral,Jeddha,Saudi Arabia,Gulf
7554,neutral,Riyadh,Saudi Arabia,Gulf
7555,neutral,Riyadh,Saudi Arabia,Gulf
7556,neutral,Riyadh,Saudi Arabia,Gulf
7557,neutral,Riyadh,Saudi Arabia,Gulf
7558,negative,Rabat,Morocco,Maghreb
7559,neutral,Jeddha,Saudi Arabia,Gulf
7560,positive,Riyadh,Saudi Arabia,Gulf
7561,neutral,Riyadh,Saudi Arabia,Gulf
7562,negative,Riyadh,Saudi Arabia,Gulf
7563,neutral,Riyadh,Saudi Arabia,Gulf
7564,neutral,Riyadh,Saudi Arabia,Gulf
7565,neutral,Riyadh,Saudi Arabia,Gulf
7566,neutral,Riyadh,Saudi Arabia,Gulf
7567,positive,Riyadh,Saudi Arabia,Gulf
7568,neutral,Riyadh,Saudi Arabia,Gulf
7569,positive,Riyadh,Saudi Arabia,Gulf
7570,negative,Riyadh,Saudi Arabia,Gulf
7571,neutral,Salt,Jordan,Levant
7572,negative,Salt,Jordan,Levant
7573,negative,Salt,Jordan,Levant
7574,neutral,Salt,Jordan,Levant
7575,negative,Riyadh,Saudi Arabia,Gulf
7576,neutral,Salt,Jordan,Levant
7577,neutral,Salt,Jordan,Levant
7578,negative,Riyadh,Saudi Arabia,Gulf
7579,neutral,Riyadh,Saudi Arabia,Gulf
7580,neutral,Salt,Jordan,Levant
7581,neutral,Salt,Jordan,Levant
7582,neutral,Salt,Jordan,Levant
7583,neutral,Salt,Jordan,Levant
7584,neutral,Aleppo,Syria,Levant
7585,neutral,Salt,Jordan,Levant
7586,neutral,Salt,Jordan,Levant
7587,neutral,Amman,Syria,Levant
7588,neutral,Riyadh,Saudi Arabia,Gulf
7589,neutral,Riyadh,Saudi Arabia,Gulf
7590,neutral,Riyadh,Saudi Arabia,Gulf
7591,neutral,Riyadh,Saudi Arabia,Gulf
7592,neutral,Riyadh,Saudi Arabia,Gulf
7593,neutral,Salt,Jordan,Levant
7594,neutral,Riyadh,Saudi Arabia,Gulf
7595,neutral,Riyadh,Saudi Arabia,Gulf
7596,neutral,Salt,Jordan,Levant
7597,neutral,Riyadh,Saudi Arabia,Gulf
7598,neutral,Riyadh,Saudi Arabia,Gulf
7599,neutral,Salt,Jordan,Levant
7600,neutral,Riyadh,Saudi Arabia,Gulf
7601,neutral,Riyadh,Saudi Arabia,Gulf
7602,neutral,Riyadh,Saudi Arabia,Gulf
7603,neutral,Riyadh,Saudi Arabia,Gulf
7604,neutral,Riyadh,Saudi Arabia,Gulf
7605,neutral,Riyadh,Saudi Arabia,Gulf
7606,negative,Riyadh,Saudi Arabia,Gulf
7607,neutral,Salt,Jordan,Levant
7608,neutral,Salt,Jordan,Levant
7609,neutral,Riyadh,Saudi Arabia,Gulf
7610,neutral,Salt,Jordan,Levant
7611,neutral,Riyadh,Saudi Arabia,Gulf
7612,neutral,Riyadh,Saudi Arabia,Gulf
7613,negative,Riyadh,Saudi Arabia,Gulf
7614,positive,Riyadh,Saudi Arabia,Gulf
7615,positive,Salt,Jordan,Levant
7616,neutral,Riyadh,Saudi Arabia,Gulf
7617,neutral,Riyadh,Saudi Arabia,Gulf
7618,negative,Riyadh,Saudi Arabia,Gulf
7619,neutral,Aleppo,Syria,Levant
7620,neutral,Riyadh,Saudi Arabia,Gulf
7621,neutral,Riyadh,Saudi Arabia,Gulf
7622,neutral,Riyadh,Saudi Arabia,Gulf
7623,neutral,Riyadh,Saudi Arabia,Gulf
7624,negative,Salt,Jordan,Levant
7625,negative,Riyadh,Saudi Arabia,Gulf
7626,neutral,Riyadh,Saudi Arabia,Gulf
7627,neutral,Khartoum,Sudan,Nile Basin
7628,neutral,Riyadh,Saudi Arabia,Gulf
7629,negative,Salt,Jordan,Levant
7630,neutral,Riyadh,Saudi Arabia,Gulf
7631,neutral,Jeddha,Saudi Arabia,Gulf
7632,neutral,Salt,Jordan,Levant
7633,neutral,Salt,Saudi Arabia,Gulf
7634,neutral,Riyadh,Saudi Arabia,Gulf
7635,negative,Salt,Jordan,Levant
7636,negative,Khartoum,Sudan,Nile Basin
7637,neutral,Salt,Jordan,Levant
7638,neutral,Riyadh,Saudi Arabia,Gulf
7639,negative,Riyadh,Saudi Arabia,Gulf
7640,neutral,Riyadh,Saudi Arabia,Gulf
7641,negative,Salt,Jordan,Levant
7642,negative,Salt,Saudi Arabia,Gulf
7643,neutral,Aleppo,Syria,Levant
7644,neutral,Riyadh,Saudi Arabia,Gulf
7645,neutral,Salt,Jordan,Levant
7646,negative,Jeddha,Saudi Arabia,Gulf
7647,positive,Salt,Jordan,Levant
7648,neutral,Riyadh,Saudi Arabia,Gulf
7649,neutral,Jeddha,Saudi Arabia,Levant
7650,neutral,Riyadh,Saudi Arabia,Gulf
7651,neutral,Riyadh,Saudi Arabia,Gulf
7652,neutral,Riyadh,Saudi Arabia,Gulf
7653,negative,Salt,Jordan,Levant
7654,negative,Riyadh,Saudi Arabia,Gulf
7655,negative,Riyadh,Saudi Arabia,Gulf
7656,negative,Riyadh,Saudi Arabia,Gulf
7657,neutral,Riyadh,Saudi Arabia,Gulf
7658,neutral,Riyadh,Saudi Arabia,Gulf
7659,neutral,Riyadh,Saudi Arabia,Gulf
7660,positive,Rabat,Morocco,Maghreb
7661,neutral,Riyadh,Saudi Arabia,Gulf
7662,neutral,Riyadh,Saudi Arabia,Gulf
7663,neutral,Riyadh,Saudi Arabia,Gulf
7664,negative,Riyadh,Saudi Arabia,Gulf
7665,neutral,Riyadh,Saudi Arabia,Gulf
7666,neutral,Riyadh,Saudi Arabia,Gulf
7667,positive,Rabat,Morocco,Maghreb
7668,negative,Riyadh,Saudi Arabia,Gulf
7669,neutral,Riyadh,Saudi Arabia,Gulf
7670,neutral,Riyadh,Saudi Arabia,Gulf
7671,negative,Riyadh,Saudi Arabia,Gulf
7672,neutral,Riyadh,Saudi Arabia,Gulf
7673,negative,Salt,Jordan,Levant
7674,neutral,Riyadh,Saudi Arabia,Gulf
7675,negative,Riyadh,Saudi Arabia,Gulf
7676,neutral,Jeddha,Saudi Arabia,Levant
7677,neutral,Aleppo,Syria,Levant
7678,neutral,Salt,Jordan,Levant
7679,neutral,Riyadh,Saudi Arabia,Gulf
7680,neutral,Riyadh,Saudi Arabia,Gulf
7681,negative,Salt,Jordan,Levant
7682,neutral,Riyadh,Saudi Arabia,Gulf
7683,neutral,Riyadh,Saudi Arabia,Gulf
7684,negative,Riyadh,Saudi Arabia,Gulf
7685,neutral,Riyadh,Saudi Arabia,Gulf
7686,negative,Riyadh,Saudi Arabia,Gulf
7687,negative,Riyadh,Saudi Arabia,Gulf
7688,neutral,Salt,Jordan,Levant
7689,negative,Riyadh,Saudi Arabia,Gulf
7690,negative,Salt,Jordan,Levant
7691,neutral,Riyadh,Saudi Arabia,Gulf
7692,negative,Jeddha,Saudi Arabia,Levant
7693,negative,Riyadh,Saudi Arabia,Gulf
7694,neutral,Riyadh,Saudi Arabia,Gulf
7695,negative,Riyadh,Saudi Arabia,Gulf
7696,neutral,Riyadh,Saudi Arabia,Gulf
7697,negative,Riyadh,Saudi Arabia,Gulf
7698,negative,Riyadh,Saudi Arabia,Gulf
7699,neutral,Riyadh,Saudi Arabia,Gulf
7700,negative,Riyadh,Saudi Arabia,Gulf
7701,neutral,Salt,Saudi Arabia,Gulf
7702,positive,Salt,Saudi Arabia,Gulf
7703,neutral,Aleppo,Syria,Levant
7704,neutral,Salt,Jordan,Levant
7705,negative,Jeddha,Saudi Arabia,Levant
7706,negative,Riyadh,Saudi Arabia,Gulf
7707,negative,Riyadh,Saudi Arabia,Gulf
7708,negative,Riyadh,Saudi Arabia,Gulf
7709,negative,Jeddha,Saudi Arabia,Levant
7710,neutral,Riyadh,Saudi Arabia,Gulf
7711,negative,Jeddha,Saudi Arabia,Levant
7712,negative,Jeddha,Saudi Arabia,Levant
7713,negative,Riyadh,Saudi Arabia,Gulf
7714,neutral,Riyadh,Saudi Arabia,Gulf
7715,negative,Riyadh,Saudi Arabia,Gulf
7716,neutral,Riyadh,Saudi Arabia,Gulf
7717,negative,Riyadh,Saudi Arabia,Gulf
7718,neutral,Riyadh,Saudi Arabia,Gulf
7719,negative,Jeddha,Saudi Arabia,Levant
7720,neutral,Riyadh,Saudi Arabia,Gulf
7721,negative,Salt,Saudi Arabia,Gulf
7722,neutral,Riyadh,Saudi Arabia,Gulf
7723,negative,Salt,Jordan,Levant
7724,neutral,Riyadh,Saudi Arabia,Gulf
7725,negative,Jeddha,Saudi Arabia,Levant
7726,negative,Khartoum,Sudan,Nile Basin
7727,negative,Khartoum,Sudan,Nile Basin
7728,neutral,Riyadh,Saudi Arabia,Gulf
7729,negative,Khartoum,Sudan,Nile Basin
7730,neutral,Salt,Jordan,Levant
7731,negative,Riyadh,Saudi Arabia,Gulf
7732,negative,Riyadh,Saudi Arabia,Gulf
7733,neutral,Riyadh,Saudi Arabia,Gulf
7734,neutral,Salt,Jordan,Levant
7735,negative,Riyadh,Saudi Arabia,Gulf
7736,neutral,Riyadh,Saudi Arabia,Gulf
7737,neutral,Riyadh,Saudi Arabia,Gulf
7738,negative,Salt,Saudi Arabia,Gulf
7739,negative,Riyadh,Saudi Arabia,Gulf
7740,negative,Riyadh,Saudi Arabia,Gulf
7741,negative,Riyadh,Saudi Arabia,Gulf
7742,neutral,Salt,Jordan,Levant
7743,neutral,Riyadh,Saudi Arabia,Gulf
7744,negative,Salt,Jordan,Levant
7745,neutral,Riyadh,Saudi Arabia,Gulf
7746,negative,Jeddha,Saudi Arabia,Gulf
7747,negative,Riyadh,Saudi Arabia,Gulf
7748,negative,Riyadh,Saudi Arabia,Gulf
7749,negative,Jeddha,Saudi Arabia,Gulf
7750,neutral,Riyadh,Saudi Arabia,Gulf
7751,neutral,Riyadh,Saudi Arabia,Gulf
7752,positive,Salt,Jordan,Levant
7753,negative,Jeddha,Saudi Arabia,Gulf
7754,negative,Riyadh,Saudi Arabia,Gulf
7755,negative,Jeddha,Saudi Arabia,Gulf
7756,neutral,Riyadh,Saudi Arabia,Gulf
7757,neutral,Riyadh,Saudi Arabia,Gulf
7758,neutral,Riyadh,Saudi Arabia,Gulf
7759,negative,Riyadh,Saudi Arabia,Gulf
7760,neutral,Riyadh,Saudi Arabia,Gulf
7761,neutral,Riyadh,Saudi Arabia,Gulf
7762,neutral,Riyadh,Saudi Arabia,Gulf
7763,neutral,Riyadh,Saudi Arabia,Gulf
7764,negative,Riyadh,Saudi Arabia,Gulf
7765,neutral,Riyadh,Saudi Arabia,Gulf
7766,negative,Riyadh,Saudi Arabia,Gulf
7767,negative,Jeddha,Saudi Arabia,Levant
7768,neutral,Salt,Jordan,Levant
7769,neutral,Riyadh,Saudi Arabia,Gulf
7770,negative,Riyadh,Saudi Arabia,Gulf
7771,neutral,Riyadh,Saudi Arabia,Gulf
7772,neutral,Riyadh,Saudi Arabia,Gulf
7773,positive,Riyadh,Saudi Arabia,Gulf
7774,neutral,Riyadh,Saudi Arabia,Gulf
7775,neutral,Salt,Jordan,Levant
7776,neutral,Riyadh,Saudi Arabia,Gulf
7777,neutral,Riyadh,Saudi Arabia,Gulf
7778,neutral,Riyadh,Saudi Arabia,Gulf
7779,negative,Riyadh,Saudi Arabia,Gulf
7780,neutral,Riyadh,Saudi Arabia,Gulf
7781,neutral,Riyadh,Saudi Arabia,Gulf
7782,neutral,Riyadh,Saudi Arabia,Gulf
7783,neutral,Khartoum,Sudan,Nile Basin
7784,neutral,Riyadh,Saudi Arabia,Gulf
7785,neutral,Riyadh,Saudi Arabia,Gulf
7786,neutral,Riyadh,Saudi Arabia,Gulf
7787,neutral,Riyadh,Saudi Arabia,Gulf
7788,neutral,Riyadh,Saudi Arabia,Gulf
7789,neutral,Riyadh,Saudi Arabia,Gulf
