author_id,created_at,geo,id,text,withheld,Sentiment,Label,City,Country,Region
1.447875664921645e+18,2021-12-01 22:41:35+00:00,,1.466175671798014e+18,"@AMERSHSHAN *⚠️بدون حضور⚠️*
*جديدنا الان*
*لقاح كرونا الجرعه الآولى 
*لقاح كرونا الجرعه الآولى 
*لقاح كرونا الجرعه الآولى 

*لقاح كرونا الجرعه الثانيه 
*لقاح كرونا الجرعه الثانيه 
*الطلبات*
*صوره البطاقه
*ورقم جوال ابشر
*مده الآنجاز 24 ساعه*",,neutral,SAN,Sana’a,Yemen,Gulf of Aden
1.447875664921645e+18,2021-12-01 22:41:29+00:00,,1.466175648347693e+18,"#متهجم_حفرالباطن
*⚠️بدون حضور⚠️*
*جديدنا الان*
*لقاح كرونا الجرعه الآولى 
*لقاح كرونا الجرعه الآولى 
*لقاح كرونا الجرعه الآولى 

*لقاح كرونا الجرعه الثانيه 
*لقاح كرونا الجرعه الثانيه 
*الطلبات*
*صوره البطاقه
*ورقم جوال ابشر
*مده الآنجاز 24 ساعه*",,neutral,SAN,Sana’a,Yemen,Gulf of Aden
1.2674839560453284e+18,2021-12-01 23:42:00+00:00,,1.4661908793209405e+18,@DrDHSJHFDA25 حلو الفيروس ده شوفلنا لقاح بقى انتي😂😂😂,,neutral,CAI,Cairo,Egypt,Nile Basin
9.837179329823007e+17,2021-12-01 23:31:55+00:00,,1.4661883396740628e+18,@n1_nagwan لا مش هيمنع لكن بيقلل من التعب ومع احترامي لحضرتك اما واخد لقاح كرونا مرتين استرازنكا والجرعه الثانيه فايزر والحمد الله لا يوجد اى اعراض نهائى تقريبا اخذت الاسترازنكا من ٤ شهور وفايزة من شهر ونصف والحمد الله ونصيحه لزم تاخدى اللقاح واسف على الإطالة,,neutral,CAI,Cairo,Egypt,Nile Basin
620371633.0,2021-12-01 23:25:47+00:00,,1.4661867981791805e+18,"لقاح تجريبي .. انت وحدك ايها المتلقي مسئول عما يحدث اليك .. تاخده بالجزمة .. هو غير اجباري بس انت مجبر تاخده 
ما رد الحمييييييييييييييييير؟",,negative,CAI,Cairo,Egypt,Nile Basin
9.72061389568299e+17,2021-12-01 23:23:36+00:00,,1.466186247970435e+18,"@NaguibSawiris واحد معاي ف الشغل رافض التطعيم
ليه ؟
عشان نفسه يخلف ولد وهو عنده 4 بنات
وايه علاقة التطعيم بالخلفة 
اصلهم بيقولوا انه بيؤثر علي نوع الجنين عند الراجل 
طب ما انت جبت بنات من غير ما تاخد لقاح ولا نيله 

اهو …  مش عارف  ….  انا مش هاخد اللقاح وخلاص 

حاجه غريبة😳😳🤣",,negative,CAI,Cairo,Egypt,Nile Basin
2782866678.0,2021-12-01 22:54:12+00:00,,1.466178849360728e+18,“ايه ماقدروا يلعبون بالجينات من اول لقاح رجعوا المرض مره ثانيه عشان يدقونا فيه وتسيطر الماسونية على الكرة الأرضية خطة شيطانية” https://t.co/ZDM2aCnqX6,,negative,CAI,Cairo,Egypt,Nile Basin
1.328750720141697e+18,2021-12-01 22:51:17+00:00,,1.4661781144390615e+18,احنا هنعمل فيروس بعد كده تخترع لقاح وبعدين نحور الفيروس ونخترع لقاح والفراخ تبيض واحنا نفقس🤣 https://t.co/FmjE42QSN7,,negative,CAI,Cairo,Egypt,Nile Basin
1.284597664038912e+18,2021-12-01 23:37:24+00:00,,1.4661897212190925e+18,الكوررنا الها لقاح 😃😅😁 https://t.co/qcGE7VEe4C,,neutral,RIY,Riyadh,Saudi Arabia,Gulf
1.4632137764805755e+18,2021-12-01 23:17:54+00:00,,1.466184814734758e+18,@re_z009 جربي لقاح حارسنا,,negative,RIY,Riyadh,Saudi Arabia,Gulf
346910564.0,2021-12-01 23:15:05+00:00,{'place_id': '01af894d0e430d75'},1.4661841054234747e+18,"@ll07__i ان شاء الله توقف على كذا 😂 وما توصل الى تغيير/تعديل الجينات.. أنصدم يجي ولدي عينه في رقبته. 😂
عموما القيامة قرربت، احجزي لقاح ثالث. 😂",,negative,RIY,Riyadh,Saudi Arabia,Gulf
1.4609665118463468e+18,2021-12-01 23:12:57+00:00,,1.4661835679276564e+18,"#مطعم_جرعتين_وارفض_الثالثه
لقاح بدون حظور اليبقا يجي خاص https://t.co/xLXZREy2VU",,neutral,RIY,Riyadh,Saudi Arabia,Gulf
1.4609665118463468e+18,2021-12-01 23:10:59+00:00,,1.4661830718379172e+18,@1Kuwty لقاح بدون حظور https://t.co/32CegwGELn,,neutral,RIY,Riyadh,Saudi Arabia,Gulf
1.4602683581930045e+18,2021-12-01 23:06:14+00:00,,1.466181876733911e+18,@PfIzer00 السلام عليكم وين القى لقاح فايزر بالرياض,,negative,RIY,Riyadh,Saudi Arabia,Gulf
435615116.0,2021-12-01 22:45:53+00:00,,1.4661767564827238e+18,"تطعيم #كورونا 
صورة https://t.co/xKzwHQI8Sl",,neutral,RIY,Riyadh,Saudi Arabia,Gulf
1.2414815827766477e+18,2021-12-01 23:27:55+00:00,,1.4661873349663007e+18,"أوميكرون له هدفين:

١. تطعيم الأطفال من عمر السنتين

٢. يطعمون الناس بثالثة ورابعة

٧ مليار شخص
الجرعة ٢٠ دولار

٩٠% من ٧ مليار = ٦.٣ مليار

المليار تجيب مليون مندوب ب ٣٠٠ دينار

كل جرعة مدخولها ١٢٦ مليار دولار

رشاوي وعمولات مناديب ٢٦ مليار بكل جرعة

أقوى استثمار
#احسبها_يالذيب",,negative,BEN,Benghazi,Libya,Maghreb
1.4000723971144622e+18,2021-12-01 23:11:40+00:00,,1.466183245305942e+18,لقاحات موديرنا وفايزر امنة للحوامل https://t.co/WYf95yhlZt,,neutral,BEN,Benghazi,Libya,Maghreb
1.0545466823593083e+18,2021-12-01 23:20:02+00:00,,1.4661853489884733e+18,@EpassportGovSa انا اخذ لقاح جونسون هل يشملني الحجر الصحي,,neutral,MOS,Mosul,Iraq,Iraq
7.647873950657741e+17,2021-12-01 23:05:32+00:00,,1.4661816992183828e+18,@7amadQalam انا خذيتها والحمدلله ماكو اعراض وللعلم خذيت معاها تطعيم الانفلونزا بنفس الوقت 😜,,neutral,MOS,Mosul,Iraq,Iraq
9.034304720296141e+17,2021-12-01 23:19:24+00:00,,1.4661851909009162e+18,@AlMasryAlYoum التطعيم نسبه كبيره منه غير فعاله ودي عباره مضاد حيوي  او فيتامين او اي شي ونسبه قليله لقاح حقيقي  ودا خطر علي الانسان السليم وخاصه لو عنده سكر او اي مرض مزمن,,neutral,TRI,Tripoli,Libya,Maghreb
1.0545466823593083e+18,2021-12-01 23:16:45+00:00,,1.466184522660262e+18,@AljawazatKSA هل الي اخذ لقاح جونسون يشمله الحجر الصحي؟,,neutral,MUS,Muscat,Oman,Gulf
2784584684.0,2021-12-01 23:10:50+00:00,,1.466183035301372e+18,"🔴 من الخاص 📨

لقاح كرونا وين في جده لاصحاب الزيارات",,neutral,MUS,Muscat,Oman,Gulf
1.2908161813859983e+18,2021-12-01 22:54:17+00:00,,1.4661788705461617e+18,"@Xlhzynn @NawafAlmugairen هذا عذر لا غير واقل
المتحاورات ماعمرها تكون بذي الطريقه!
وبالاساس شلون جابو لقاح للمتحور وهو توه طلع!!؟
ومن المفترض الجرعتين تحميك من المتحاورات 
كل ذا كله كذب عشان بس ناخذ جرعات أكثر",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:45:35+00:00,,1.4661766801631724e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونهُّ
*🔥موجود الجرعة الولى وثانية*
https://t.co/93mDFITlsa https://t.co/Z03CsTcFM1",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:44:28+00:00,,1.4661763999207424e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*🔥موجود الجرعة الولى وثانيةٌ
https://t.co/93mDFITlsa https://t.co/4RbybPxd79",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:44:06+00:00,,1.466176308178735e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*🔥موجود الجرعة الولى وثانية***
https://t.co/93mDFITlsa https://t.co/mbXZxkPwIM",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:43:41+00:00,,1.4661762026961838e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*🔥موجود الجرعة الولى وثانية**ٌ
https://t.co/93mDFITlsa https://t.co/eKAMYmkHod",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:42:57+00:00,,1.466176015747666e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونهٌْ
*🔥موجود الجرعة الولى وثانية*
https://t.co/93mDFITlsa https://t.co/5hvPBZXsfh",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:42:25+00:00,,1.4661758825114624e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*ّْ🔥موجود الجرعة الولى وثانية*
https://t.co/93mDFITlsa https://t.co/GozvF1nKRf",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:41:56+00:00,,1.4661757609773056e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*🔥موجود الجرعة الولى وثانية*ْ،ْ،
https://t.co/93mDFITlsa https://t.co/BHJNHlNZC9",,negative,MUS,Muscat,Oman,Gulf
1.4473045045552783e+18,2021-12-01 22:41:21+00:00,,1.4661756155901501e+18,"💯 نستقبل الان💯
☑️تصفير الضريبه والزكاه
☑️تعديل رسوم من ٦٥٠الى٧٥٠
☑️تخفيض المخالفات المرورية 
☑️بلاغ هروب اقامه منتهيا
☑️الغاء هروب 
☑️تجديد اقامه
☑️تحويل من مهني الى فردي
☑️ تصفير المخالفات المرورية
☑️💊💉لقاح كارونه
*🔥موجود الجرعة الولى وثانية*ِّ
https://t.co/93mDFITlsa https://t.co/Rx1H2QBtBf",,negative,MUS,Muscat,Oman,Gulf
1.4654122322762834e+18,2021-12-01 23:06:38+00:00,,1.4661819790203494e+18,@oamaz7 واينهي المشكل قطر تطعيم الطالبان وال سعود يطعيمون داعيش الوهابي وتكفيري الصهيوني فمن هو الارهابي هونى اليس ال منشار هم الارهابيون,,negative,TUN,Tunis,Tunisia,Maghreb
922863278.0,2021-12-01 23:00:16+00:00,,1.46618037514795e+18,"@TheUKAr عدد سكان العالم تقريباً ٨ مليار
لقاح فايزر الجرعة ٢٠ دولار يعني تقريباً ٧٥ ريال !
وطالبين منا جرعة ثالثة
ميزانية مهولة",,negative,BAS,Basra,Iraq,Iraq
